property_master_id,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change
PROP-F166F505A50C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-65D96FCD59D3,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-C79CA9A7591B,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-85F10FB9D96A,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-ADE270E390A7,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B9EE66135257,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B6D4580F387A,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-00C912C40190,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-7561D714F5B1,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-02C371CBCB74,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-A1A09D0FAD95,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4EBBB3B7CCDC,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-3CABABF6749D,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-1581D6DD4BCC,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-C2AD93832287,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-A45DE8E14893,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-F24540D720C0,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-B16F80A97DF4,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-79ABF40C698F,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-59701C55D4AE,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-D40CAEA2891A,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-2145BED22369,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-8A02A19B2B59,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-DC836F594A19,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-BC8119439D1B,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-1CD06191D58D,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-2AD8BFF5F152,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-790A6345B13A,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-F6F9032C8579,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-46C9341F177D,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-3BAAF5AB2702,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-F597803D91AA,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-2D78D8DAC6AA,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-D002694A0A4C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5D53E904D9D9,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-1773B5B0FF7C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2C9F5256BF79,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-D16B312759F3,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-1E474AAD9AE0,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-16C4C51928D7,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-C670F12382CE,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-89BCD1B82E45,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-41171B0E90D1,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-A2A3580223E5,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-395C854E4532,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-8BC45129128D,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-1B3CD9AFD6EA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-46F76C9E0741,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-9ED958E0E47F,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-8B109DF03D59,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-FCBE4C8F2C06,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E3F96BB1EFFF,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-9CDCB9321CD3,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-CC666FFF2E83,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-25CA46D91FA9,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-9E10B436986D,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-4402DAD23391,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-1BC3BA69D111,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6D07632670C1,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-CF07CE26C516,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-6B56F80DB1A0,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-5AE4A2894023,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-351A4BE4CC0C,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-FFB46B558DED,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-0B8384F6D6DD,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-4AF883BA43D7,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-A7B6ABD37A94,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-A93A3D142375,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-51D6942DA605,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-AEF1E5F20023,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-7E3C7AAD0AB4,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-AFCC039A0151,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-BCD3402A46ED,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6AE6E36E8191,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-558583B0FFE2,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-ABC2A3B5656A,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-6BED397EEAB6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3FB8BAD6086A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1A60FEA935FA,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-D5C57F688A87,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-17E889979BF1,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-98363735309D,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-19E7561477F7,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-EE42F2C823AC,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-B36EAA23BE5F,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-7C4EF1791936,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-0133FB040890,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-664997DC907D,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-CCACD571525C,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-CB4420DFFA56,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-198FA6AB72E8,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-738DE6339BE9,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-10B4872FF002,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-D13F1E999F2A,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-A6B1CAA14E02,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-66B289551FC6,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-96A023762EBC,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-1BED1EDF04A6,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-BB0116691ADF,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B5463A8362DD,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-2A868B10386A,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-1804D5D80D07,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A5C41051ABB8,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-354701695CC2,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-21833C095DC0,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-F3B65786EBC9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A7CDC3666107,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-0E5BFAD8C69E,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-46B8DBE52D17,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-00989A6282DB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3D7AFEF3866D,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-0F7047E2ED7F,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-4A219B9547F6,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-C590E171352D,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-0A7CB4045979,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-9DBED7EC7517,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-F051A5B0C344,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-392FB1CBB789,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-BB3F6002E7A5,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-B6D9286B40F2,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-426DB8038110,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-E5AB90CA6F2D,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1CE982CF9374,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-FCC4CB5C1EB8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-11948FCBCF54,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2A2EC83D5242,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-F65F133CDC44,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-9C672CAE95B0,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-40FB96F394F9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-88BDFB684A8D,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-63D555E550AC,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-F1233A76EAF0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A4534227E91F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-192315F52713,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-0D049F143D2A,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-4FE94B45EB6F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-8125477B66F7,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-A74CB635692D,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-53236E04FB44,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-85F0F6B022DB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B0A1BC33321E,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-4B7F50B895A1,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-8EA6055473E8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3D775AF605F4,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-EF207DFEBEE4,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-5B76091F4FAD,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-4FC7BFD46805,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-82ADB9FF75F8,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-C4FDA0DD03FC,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-54B74DFEDAB6,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-2EC4909BFB4E,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-17F011DCC9FE,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-2EB25993D9E8,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-ECC3BEFB674B,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-D7067BEE2FFD,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-9318CA6CB4AE,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-639E6D69D5AA,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-C39D2D927F3A,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D32CE1339EB1,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-282E9B9466CB,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-9CAAFF66FB6E,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-EDF8432FE4FB,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-469159691155,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1F06060C5E03,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C1BCE5118114,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-C04725EAD432,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-66EEDE198CCB,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-D2598DCA7AC5,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-BA7E08E6CC86,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7921E5D36894,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-96AE64E0AE51,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-FDBECD1023D5,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-ABB411B9FC44,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-8F34916ECF33,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-410FF3431C74,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-61E222FFFFAA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6F9315E57409,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-062395C5EF08,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-BC69938575CF,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-80BD8116C653,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7EBBE3039AD6,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-B98C1F1911E6,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-59813ECCB287,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-88E9B0B742F2,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-70F9D921B769,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0BAC9A555163,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-32BB5F44EF93,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-45E128B27CEA,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-EA850BBABA26,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-F6D81B2F5910,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-5765982C487B,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-B9E9E5D0B87A,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-D370A01D32A7,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-5306FECA1A77,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-5CC4D652FF93,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-5C8689644998,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-F350E6D1EED2,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-516147147170,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-FAF5B514A908,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-4B1832D2ED74,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-862BB7115783,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-C9818BBCF139,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-6838D317DBD2,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-78FFFAC65EA2,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-ABA6DC54BD99,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-D8AFD17768A5,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-8E0E3C02861D,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-AA66DE4E34BC,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-B17DC3753847,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3C65B13E345B,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-750DCBEC8C5E,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-EF35386CFA74,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-4C0A6F294896,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-C300EDB2194F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-6A004EB6096C,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-2343EDFFA880,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D4B72F51107F,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-45AC659C4EE0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6902E0017DAC,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-C8E42F858B13,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-EBC763054C20,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-72163A8EF223,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-47AC877D03EE,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-538AFEFCD20F,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-7EE327B85B5D,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-7F12B29DD2C1,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-0CCC81E445EA,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-5D3D324A72D6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-343273BD9D8E,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-D35CDA013328,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-222B732B6787,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-1BE0A15D6B16,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3C35DA3B11F7,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-07932C035B70,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D28C501562CD,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-F57D7E251EC9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-574A976C3342,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-491AF883BD5C,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-0A59FFB25139,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-80FB0A84DDDF,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-1420A295F813,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B29D422B9C14,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-9CAB7E8EAF88,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-9F0A79D1DF98,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-2139BAF9F32F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-08027F525921,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-B510EB3C9811,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-F5EF92554E2C,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-BF743E6F207C,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-8620A71C1296,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-0E971A1B56D6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-55105A088843,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-386843F2FDBC,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-FA3720B0AF99,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-15FA29254EDE,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-3E844A5F08EF,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-8B05902385AA,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-62FDB6C33DF6,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-C61DEFC9D980,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-335695A2F904,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-D1C386DA75FC,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-CC52A64FE9B2,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-7418D47C5C3E,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-190F27E62123,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-663CCC8A79FC,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-1D5694A4E89E,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-4953329C3725,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-96CB58BD2F51,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-43CF47FFD1F6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7197A6282BD6,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-3143F4C78A5B,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-9168BEDEC251,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-24DE646CD6CB,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-9DD6A9B800EF,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-B5975F159C2A,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-90E513F2632D,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-86368A439073,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7FDC42678B20,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-9915A1D72F87,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-6E252FEB9228,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-C693023D20CE,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-BE43BD9349E7,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-BBB3A01A2F49,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-CDD9F0E81E8B,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-EE7785AF3198,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B45A9DB9A6BE,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-326C6C985F63,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-6E308A3848DC,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6AC69DB75285,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-DF62914A1C21,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-FACEF0CDBC40,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-210A86ED5C53,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-65394814C748,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-9F8B8078E8AB,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-805CA4E49AF9,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-6F692EA77FD7,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-C3C3DD7BAC6D,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-02E8AFD9D03D,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-FFBA17B38C6B,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-9BD8D7FC0338,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1A943C351940,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-004DC79AD105,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-C16D341D6EF0,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-70A7D323941B,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-33CC39148706,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-1BD0280AA7D1,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4E40A6E12781,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-FC66B510CE3D,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-F50233AB1AC7,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-B068806EA70D,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-8163A15DD40E,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-5905BF0E5C9C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5FFA8A0307C4,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-AE415AC4EB4C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-BCD526B10228,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-294D773C14CA,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-E2CCF02552FC,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-C4CAE18E1681,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-7A35692F509F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-BC8330249A03,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-56FEC141B396,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-41D5CD3E6AB2,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-011B9EA260DF,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1C1C6DDE60B6,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-34F26F0C994B,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-4A67F7047825,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-8AA457591AFA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-10722B862996,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-B1637C52AA5D,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-181006B68D16,4.0,4.25,4.0,18.0,0.0,0.0,0.0
