property_master_id,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,matched_station_name,matched_station_distance_km
PROP-27264B2B0EEA,61,32,53,61,63.0,CPCB_BLR_Hebbal,19.093
PROP-2F7A0FB9F380,29,15,25,29,50.7,CPCB_BLR_Hebbal,22.929
PROP-B371F2DE5E4A,73,39,64,73,46.0,CPCB_BLR_BTM,26.609
PROP-A6A0CF4E500D,93,50,82,93,91.7,CPCB_BLR_Hebbal,19.093
PROP-586FBEE9CB32,73,39,64,73,46.0,CPCB_BLR_BTM,1.961
PROP-8CEE5B3B918D,27,15,25,27,48.3,CPCB_BLR_Hebbal,14.423
PROP-137796FC5ACE,33,18,29,33,53.0,CPCB_BLR_BTM,22.464
PROP-6B08C4587CC2,108,57,93,108,100.3,CPCB_BLR_BTM,32.717
PROP-7A15AACA1AA6,61,32,53,61,63.0,CPCB_BLR_Hebbal,10.833
PROP-AD93BA17BF0A,77,44,72,77,47.3,CPCB_BLR_BTM,13.313
PROP-B6CFCD8AB39F,68,37,61,68,70.7,CPCB_BLR_BTM,14.98
PROP-CDEB30B79377,77,44,72,77,47.3,CPCB_BLR_BTM,21.022
PROP-59655E9A4928,35,19,31,35,59.0,CPCB_BLR_BTM,26.609
PROP-5E620E3A3ACC,27,15,25,27,48.3,CPCB_BLR_Hebbal,14.143
PROP-1F170054874C,61,32,53,61,63.0,CPCB_BLR_Hebbal,26.616
PROP-1ACD5755A340,59,33,54,59,71.3,CPCB_BLR_BTM,9.736
PROP-7B518A7380BA,64,34,55,64,67.3,CPCB_BLR_BTM,11.815
PROP-B9566D9FB165,61,32,53,61,63.0,CPCB_BLR_Hebbal,30.734
PROP-E4CE65741551,33,18,29,33,53.0,CPCB_BLR_BTM,21.338
PROP-6457C8001006,58,31,51,58,60.3,CPCB_BLR_Hebbal,19.093
PROP-7A954D76BA2B,61,32,53,61,63.0,CPCB_BLR_Hebbal,15.308
PROP-68BAD9FBF459,31,17,28,31,49.0,CPCB_BLR_Hebbal,9.343
PROP-59AE24D1FA8D,58,33,54,58,68.3,CPCB_BLR_BTM,27.018
PROP-264564D93BA7,29,16,26,29,51.3,CPCB_BLR_BTM,25.004
PROP-391A6480EEC2,77,44,72,77,47.3,CPCB_BLR_BTM,16.958
PROP-D7A37A260811,61,32,53,61,63.0,CPCB_BLR_Hebbal,16.709
PROP-5A0D55A60A7C,27,15,25,27,48.3,CPCB_BLR_Hebbal,30.734
PROP-527333F3F3A7,68,37,61,68,70.7,CPCB_BLR_BTM,24.908
PROP-B33814EAF7E2,73,39,64,73,46.0,CPCB_BLR_BTM,26.609
PROP-50E73A3C7ED4,32,17,29,32,50.0,CPCB_BLR_Hebbal,29.616
PROP-D763CDDADC51,77,44,72,77,47.3,CPCB_BLR_BTM,16.104
PROP-EAAD3F11A03D,33,17,28,33,52.0,CPCB_BLR_BTM,16.325
PROP-14FBC523597F,70,38,62,70,75.0,CPCB_BLR_BTM,25.255
PROP-24E12EE6AA8F,73,40,65,73,45.7,CPCB_BLR_BTM,8.61
PROP-25DF2A6FDC38,32,16,27,32,52.7,CPCB_BLR_BTM,29.092
PROP-7F4E18125D11,75,42,69,75,43.7,CPCB_BLR_Hebbal,17.794
PROP-BBC7E2CA7D35,108,57,93,108,100.3,CPCB_BLR_BTM,6.223
PROP-FB39A66F31A7,35,19,31,35,59.0,CPCB_BLR_BTM,5.481
PROP-DDAF24A1DE0B,35,19,31,35,59.0,CPCB_BLR_BTM,5.481
PROP-EF16911EEA61,86,48,79,86,96.0,CPCB_BLR_Hebbal,17.794
PROP-BEF7365E788F,93,50,82,93,91.7,CPCB_BLR_Hebbal,2.497
PROP-613E7B16B78C,35,19,31,35,59.0,CPCB_BLR_BTM,22.066
PROP-11AF8E156BD9,29,15,25,29,50.7,CPCB_BLR_Hebbal,11.86
PROP-DB0335CD4E73,77,44,72,77,47.3,CPCB_BLR_BTM,16.325
PROP-2B1471560720,114,60,98,114,112.7,CPCB_BLR_BTM,16.215
PROP-0430957DE626,77,40,65,77,48.0,CPCB_BLR_BTM,16.958
PROP-8E2F998170B1,60,34,56,60,63.0,CPCB_BLR_Hebbal,11.325
PROP-8233A0726CA4,64,34,56,64,67.3,CPCB_BLR_Hebbal,27.979
PROP-41834639F45A,33,17,28,33,52.0,CPCB_BLR_BTM,15.468
PROP-6F327DCF7209,106,58,96,106,105.7,CPCB_BLR_BTM,15.848
PROP-58FC2FB34F2A,32,16,27,32,52.7,CPCB_BLR_BTM,24.539
PROP-36439114999A,106,58,96,106,105.7,CPCB_BLR_BTM,13.769
PROP-E8FF98787CA6,58,31,51,58,60.3,CPCB_BLR_Hebbal,4.935
PROP-FA69A69649CF,61,32,53,61,63.0,CPCB_BLR_Hebbal,11.301
PROP-564BA06B07C7,114,60,98,114,112.7,CPCB_BLR_BTM,9.725
PROP-11A4AC0E22D8,58,31,51,58,60.3,CPCB_BLR_Hebbal,30.734
PROP-1B316545C9B6,64,34,56,64,67.3,CPCB_BLR_Hebbal,27.217
PROP-4BD18EBCB1E9,107,55,91,107,108.7,CPCB_BLR_BTM,16.325
PROP-3ED9BAC50DA3,64,34,56,64,67.3,CPCB_BLR_Hebbal,25.545
PROP-C096A3FD97BE,107,55,91,107,108.7,CPCB_BLR_BTM,16.104
PROP-1DDD5555EE0A,99,56,91,99,98.0,CPCB_BLR_Hebbal,17.344
PROP-4863483DEF2D,106,58,96,106,105.7,CPCB_BLR_BTM,27.018
PROP-A9BAD544DE67,60,34,56,60,63.0,CPCB_BLR_Hebbal,11.86
PROP-A4FD27DA5E12,72,41,67,72,43.7,CPCB_BLR_Hebbal,4.935
PROP-89D703B24F43,31,17,28,31,49.0,CPCB_BLR_Hebbal,30.734
PROP-53444714087E,33,18,29,33,53.0,CPCB_BLR_BTM,6.223
PROP-AE44C58BC467,90,49,81,90,97.0,CPCB_BLR_Hebbal,4.935
PROP-088653F04D27,74,41,67,74,44.3,CPCB_BLR_Hebbal,17.794
PROP-A23BCB4F58D5,77,40,65,77,48.0,CPCB_BLR_BTM,8.788
PROP-C6EB20A53AA4,59,33,54,59,71.3,CPCB_BLR_BTM,29.408
PROP-9BED3884EF74,59,33,54,59,71.3,CPCB_BLR_BTM,2.737
PROP-B4CAE80DF47C,75,42,69,75,43.7,CPCB_BLR_Hebbal,8.121
PROP-5B17B30F0568,75,42,69,75,47.3,CPCB_BLR_BTM,14.272
PROP-994C7CC607DE,114,60,98,114,112.7,CPCB_BLR_BTM,16.908
PROP-141074B61B34,32,17,29,32,50.0,CPCB_BLR_Hebbal,5.593
PROP-569200A71A84,72,41,67,72,43.7,CPCB_BLR_Hebbal,10.624
PROP-7B3E3436CA4F,75,42,69,75,47.3,CPCB_BLR_BTM,16.375
PROP-5B0A0FC228F3,77,44,72,77,47.3,CPCB_BLR_BTM,17.784
PROP-898FFBD3321D,32,17,29,32,50.0,CPCB_BLR_Hebbal,22.182
PROP-9688C3DE9763,77,44,72,77,47.3,CPCB_BLR_BTM,17.784
PROP-09F45B7A86A2,72,41,67,72,43.7,CPCB_BLR_Hebbal,19.179
PROP-436E516D343E,93,50,82,93,91.7,CPCB_BLR_Hebbal,30.531
PROP-E20CF0FF383B,29,16,26,29,51.3,CPCB_BLR_BTM,5.48
PROP-5F4B827E9F1C,77,44,72,77,47.3,CPCB_BLR_BTM,9.725
PROP-CA3FD794B257,59,33,54,59,71.3,CPCB_BLR_BTM,17.784
PROP-51AFB0F34538,107,55,91,107,108.7,CPCB_BLR_BTM,24.539
PROP-C0106BE2CFFF,68,37,61,68,70.7,CPCB_BLR_BTM,15.468
PROP-FBA52FF69B4E,114,60,98,114,112.7,CPCB_BLR_BTM,25.255
PROP-6232D5D5BAA8,114,60,98,114,112.7,CPCB_BLR_BTM,2.15
PROP-4356857C9E48,74,41,67,74,44.3,CPCB_BLR_Hebbal,16.887
PROP-441B387065E7,29,15,25,29,50.7,CPCB_BLR_Hebbal,30.531
PROP-17D53ECF8E87,35,19,31,35,59.0,CPCB_BLR_BTM,16.375
PROP-9F2CB12EE522,58,31,51,58,60.3,CPCB_BLR_Hebbal,28.694
PROP-615446696A3B,35,19,31,35,59.0,CPCB_BLR_BTM,25.255
PROP-8B26726BFAD8,70,38,62,70,75.0,CPCB_BLR_BTM,17.328
PROP-1D9EA750BF8C,64,34,55,64,67.3,CPCB_BLR_BTM,21.831
PROP-89383D799AC3,93,50,82,93,91.7,CPCB_BLR_Hebbal,17.726
PROP-29FDD0C92E96,27,15,25,27,48.3,CPCB_BLR_Hebbal,19.179
PROP-F65F00240235,73,40,65,73,45.7,CPCB_BLR_BTM,6.223
PROP-43E225FD6139,73,40,65,73,45.7,CPCB_BLR_BTM,21.832
PROP-8D5552EA40FC,70,38,62,70,75.0,CPCB_BLR_BTM,21.832
PROP-DF0E68C39717,59,33,54,59,71.3,CPCB_BLR_BTM,13.79
PROP-1CC0B86B5B84,31,17,28,31,49.0,CPCB_BLR_Hebbal,17.794
PROP-C157E4411C18,73,40,65,73,45.7,CPCB_BLR_BTM,20.663
PROP-5688212C8031,61,32,53,61,63.0,CPCB_BLR_Hebbal,32.495
PROP-04E7DF9F81BD,61,32,53,61,63.0,CPCB_BLR_Hebbal,21.439
PROP-F765AB932409,32,16,27,32,52.7,CPCB_BLR_BTM,20.278
PROP-65F03C753DF1,59,33,54,59,71.3,CPCB_BLR_BTM,19.481
PROP-FC7DF5049E71,75,42,69,75,43.7,CPCB_BLR_Hebbal,22.092
PROP-05E19E6D880A,59,33,54,59,71.3,CPCB_BLR_BTM,16.215
PROP-EDF27A5B0463,77,44,72,77,47.3,CPCB_BLR_BTM,32.717
PROP-48C71F6E713B,29,16,26,29,51.3,CPCB_BLR_BTM,21.832
PROP-5D9395FBBE02,29,16,26,29,51.3,CPCB_BLR_BTM,32.717
PROP-8042ADE277F0,72,41,67,72,43.7,CPCB_BLR_Hebbal,16.887
PROP-8EFE2CDEA153,77,40,65,77,48.0,CPCB_BLR_BTM,16.215
PROP-C545C93B49E5,61,32,53,61,63.0,CPCB_BLR_Hebbal,14.143
PROP-3FDA346C4B94,58,31,51,58,60.3,CPCB_BLR_Hebbal,5.994
PROP-94461D7DCCD5,114,60,98,114,112.7,CPCB_BLR_BTM,26.111
PROP-672B55DB8441,33,17,29,33,50.0,CPCB_BLR_Hebbal,4.935
PROP-5BA1E60B70E3,58,33,54,58,68.3,CPCB_BLR_BTM,15.848
PROP-CAF5E16961C7,108,57,93,108,100.3,CPCB_BLR_BTM,24.539
PROP-1FD1E1BC1A1C,60,34,56,60,63.0,CPCB_BLR_Hebbal,4.738
PROP-234DF79E7111,58,31,51,58,60.3,CPCB_BLR_Hebbal,21.33
PROP-C078142C4E0B,86,48,79,86,96.0,CPCB_BLR_Hebbal,8.948
PROP-B7F82B9FB7AD,32,16,27,32,52.7,CPCB_BLR_BTM,9.725
PROP-4A6B28127168,90,49,81,90,97.0,CPCB_BLR_Hebbal,21.528
PROP-A6D38A648C27,77,44,72,77,47.3,CPCB_BLR_BTM,20.002
PROP-030B710C67DE,86,48,79,86,96.0,CPCB_BLR_Hebbal,27.383
PROP-FC169B85B3DA,61,32,53,61,63.0,CPCB_BLR_Hebbal,17.794
PROP-59A39B0158C8,58,33,54,58,68.3,CPCB_BLR_BTM,19.912
PROP-0DB3DDFD9FBC,70,38,62,70,75.0,CPCB_BLR_BTM,26.815
PROP-656E756559BF,114,60,98,114,112.7,CPCB_BLR_BTM,30.735
PROP-5952F2C2B499,93,50,82,93,91.7,CPCB_BLR_Hebbal,8.163
PROP-1E8E13B0E034,99,56,91,99,98.0,CPCB_BLR_Hebbal,18.234
PROP-D2006457DB11,64,34,55,64,67.3,CPCB_BLR_BTM,13.313
PROP-DAFCA1D8C159,99,56,91,99,98.0,CPCB_BLR_Hebbal,18.023
PROP-638E6F08A192,27,15,25,27,48.3,CPCB_BLR_Hebbal,24.367
PROP-5673C99CED1C,59,33,54,59,71.3,CPCB_BLR_BTM,8.788
PROP-7948C7BE7FC2,59,33,54,59,71.3,CPCB_BLR_BTM,12.215
PROP-769C05211808,73,39,64,73,46.0,CPCB_BLR_BTM,12.215
PROP-E7F42158E430,29,15,25,29,50.7,CPCB_BLR_Hebbal,6.213
PROP-ADF6646AF1B8,33,18,29,33,53.0,CPCB_BLR_BTM,15.486
PROP-8CDBE9267BFF,77,40,65,77,48.0,CPCB_BLR_BTM,11.815
PROP-8AAC9FC3E8DB,60,34,56,60,63.0,CPCB_BLR_Hebbal,21.091
PROP-337A9019956E,74,41,67,74,44.3,CPCB_BLR_Hebbal,22.211
PROP-65CBC9022368,33,17,29,33,50.0,CPCB_BLR_Hebbal,6.347
PROP-9C982E01DABE,72,41,67,72,43.7,CPCB_BLR_Hebbal,6.347
PROP-B36C1025214C,90,49,81,90,97.0,CPCB_BLR_Hebbal,14.423
PROP-6DAC94B95AE5,64,34,56,64,67.3,CPCB_BLR_Hebbal,11.524
PROP-6FA23D1D8967,90,49,81,90,97.0,CPCB_BLR_Hebbal,30.531
PROP-51B8FAC99538,72,41,67,72,43.7,CPCB_BLR_Hebbal,30.734
PROP-139DE4C64567,77,44,72,77,47.3,CPCB_BLR_BTM,21.872
PROP-D4468A9DE869,29,16,26,29,51.3,CPCB_BLR_BTM,4.703
PROP-2B450D40DFE8,35,19,31,35,59.0,CPCB_BLR_BTM,21.872
PROP-FB70FBC52EE3,33,18,29,33,53.0,CPCB_BLR_BTM,13.79
PROP-1E3FC4E10F55,33,18,29,33,53.0,CPCB_BLR_BTM,27.018
PROP-970EEEE66188,61,32,53,61,63.0,CPCB_BLR_Hebbal,6.347
PROP-23FF162BF658,27,15,25,27,48.3,CPCB_BLR_Hebbal,10.833
PROP-DC748BB75CB3,32,17,29,32,50.0,CPCB_BLR_Hebbal,5.833
PROP-D2FED454D725,72,41,67,72,43.7,CPCB_BLR_Hebbal,14.143
PROP-A8D06C1E19BF,86,48,79,86,96.0,CPCB_BLR_Hebbal,19.91
PROP-22CAE4B207BE,32,17,29,32,50.0,CPCB_BLR_Hebbal,10.789
PROP-22637C226517,69,38,63,69,42.3,CPCB_BLR_Hebbal,21.33
PROP-FCE5C1C77469,61,32,53,61,63.0,CPCB_BLR_Hebbal,19.83
PROP-C8CC7D055133,75,42,69,75,43.7,CPCB_BLR_Hebbal,3.005
PROP-E5295EEC7C09,86,48,79,86,96.0,CPCB_BLR_Hebbal,5.994
PROP-C97FC2024AC8,35,19,31,35,59.0,CPCB_BLR_BTM,20.663
PROP-0AF9A13AC90B,59,33,54,59,71.3,CPCB_BLR_BTM,14.504
PROP-18A8C65F07A8,75,42,69,75,47.3,CPCB_BLR_BTM,29.574
PROP-6C9915A423D4,90,49,81,90,97.0,CPCB_BLR_Hebbal,13.202
PROP-17A3C4585249,114,60,98,114,112.7,CPCB_BLR_BTM,19.481
PROP-D9503AD35176,33,17,29,33,50.0,CPCB_BLR_Hebbal,13.202
PROP-30F657453D92,75,42,69,75,47.3,CPCB_BLR_BTM,9.736
PROP-7450BCF81C04,107,55,91,107,108.7,CPCB_BLR_BTM,19.818
PROP-00E39A89C0BE,31,17,28,31,49.0,CPCB_BLR_Hebbal,21.333
PROP-4123F9A4B8D7,72,41,67,72,43.7,CPCB_BLR_Hebbal,25.545
PROP-A9C4EA94BB2F,31,17,28,31,49.0,CPCB_BLR_Hebbal,11.301
PROP-22E7292BD92F,73,40,65,73,45.7,CPCB_BLR_BTM,6.223
PROP-CE078E54C26C,77,40,65,77,48.0,CPCB_BLR_BTM,8.644
PROP-BB715B7CF235,32,16,27,32,52.7,CPCB_BLR_BTM,12.927
PROP-E933A628E495,64,34,55,64,67.3,CPCB_BLR_BTM,6.791
PROP-455C99655B72,58,33,54,58,68.3,CPCB_BLR_BTM,7.561
PROP-710054420A04,33,18,29,33,53.0,CPCB_BLR_BTM,16.958
PROP-E133CE3A9C70,33,17,29,33,50.0,CPCB_BLR_Hebbal,18.6
PROP-3B970AE8774D,59,33,54,59,71.3,CPCB_BLR_BTM,22.479
PROP-D151B2A08AEF,61,32,53,61,63.0,CPCB_BLR_Hebbal,24.883
PROP-C115B99019DD,32,16,27,32,52.7,CPCB_BLR_BTM,1.961
PROP-302C5583132E,68,37,61,68,70.7,CPCB_BLR_BTM,1.961
PROP-CA5FF355FD04,60,34,56,60,63.0,CPCB_BLR_Hebbal,26.035
PROP-489DC8CA2ED4,64,34,55,64,67.3,CPCB_BLR_BTM,28.9
PROP-EE86EA7E6498,93,50,82,93,91.7,CPCB_BLR_Hebbal,29.013
PROP-FD47528B13E5,58,31,51,58,60.3,CPCB_BLR_Hebbal,19.66
PROP-90AE97CEFC9F,35,19,31,35,59.0,CPCB_BLR_BTM,7.667
PROP-B63FADCB1C55,32,16,27,32,52.7,CPCB_BLR_BTM,27.038
PROP-3C24C79B3B94,75,42,69,75,43.7,CPCB_BLR_Hebbal,21.333
PROP-F91AB94A0782,77,40,65,77,48.0,CPCB_BLR_BTM,8.644
PROP-FB2E8010ECBE,70,38,62,70,75.0,CPCB_BLR_BTM,14.429
PROP-EFD9CC2503C0,77,40,65,77,48.0,CPCB_BLR_BTM,16.215
PROP-63615192A17F,106,58,96,106,105.7,CPCB_BLR_BTM,16.908
PROP-BDD2652B2A20,31,17,28,31,49.0,CPCB_BLR_Hebbal,18.6
PROP-DA8F1D6CF7B2,90,49,81,90,97.0,CPCB_BLR_Hebbal,18.6
PROP-FE35AE340B1D,93,50,82,93,91.7,CPCB_BLR_Hebbal,12.482
PROP-B8987EC7DB24,93,50,82,93,91.7,CPCB_BLR_Hebbal,26.534
PROP-CA1C025BD43C,58,31,51,58,60.3,CPCB_BLR_Hebbal,10.843
PROP-D09E0AF4405F,61,32,53,61,63.0,CPCB_BLR_Hebbal,14.566
PROP-94E57D60DC6D,58,31,51,58,60.3,CPCB_BLR_Hebbal,2.581
PROP-05ED8AE55E8D,67,38,62,67,43.0,CPCB_BLR_Hebbal,26.534
PROP-FD5A77B97262,29,16,26,29,51.3,CPCB_BLR_BTM,24.629
PROP-16C1B7E6FDEC,58,31,51,58,60.3,CPCB_BLR_Hebbal,26.035
PROP-ECCDFA70D232,64,34,56,64,67.3,CPCB_BLR_Hebbal,22.319
PROP-D1D66FE57352,32,17,29,32,50.0,CPCB_BLR_Hebbal,14.901
PROP-273A16A98588,32,16,27,32,52.7,CPCB_BLR_BTM,22.479
PROP-FCE8E6A05323,58,33,54,58,68.3,CPCB_BLR_BTM,6.223
PROP-35CAFEB4013D,74,41,67,74,44.3,CPCB_BLR_Hebbal,12.482
PROP-4FA9CF0B3B2B,70,38,62,70,75.0,CPCB_BLR_BTM,9.739
PROP-EAC0AF92FD29,60,34,56,60,63.0,CPCB_BLR_Hebbal,27.51
PROP-19A7504837CA,73,40,65,73,45.7,CPCB_BLR_BTM,5.48
PROP-531DC53FD472,29,16,26,29,51.3,CPCB_BLR_BTM,2.15
PROP-DDD7F00588CD,59,33,54,59,71.3,CPCB_BLR_BTM,18.743
PROP-9ACE0C70FC82,33,17,29,33,50.0,CPCB_BLR_Hebbal,13.202
PROP-6A03EC5C28F0,64,34,56,64,67.3,CPCB_BLR_Hebbal,6.48
PROP-B7AA84552A30,72,41,67,72,43.7,CPCB_BLR_Hebbal,7.827
PROP-84AC450134EA,72,41,67,72,43.7,CPCB_BLR_Hebbal,18.533
PROP-FCB456DF8B22,106,58,96,106,105.7,CPCB_BLR_BTM,16.325
PROP-6FD322F521D2,106,58,96,106,105.7,CPCB_BLR_BTM,14.272
PROP-7F2F559BEDA6,108,57,93,108,100.3,CPCB_BLR_BTM,20.583
PROP-3A70F201A755,86,48,79,86,96.0,CPCB_BLR_Hebbal,10.843
PROP-4BCDB0A8A2DC,72,41,67,72,43.7,CPCB_BLR_Hebbal,21.186
PROP-E07C42453C05,90,49,81,90,97.0,CPCB_BLR_Hebbal,11.524
PROP-0FF36F4AE33C,73,40,65,73,45.7,CPCB_BLR_BTM,16.534
PROP-41483297384B,69,38,63,69,42.3,CPCB_BLR_Hebbal,24.32
PROP-1533FB0EABFB,33,17,28,33,52.0,CPCB_BLR_BTM,20.925
PROP-09D6658B37E3,32,17,29,32,50.0,CPCB_BLR_Hebbal,7.678
PROP-FE6E526EB43A,33,17,29,33,50.0,CPCB_BLR_Hebbal,3.745
PROP-006906BDFA04,33,17,28,33,52.0,CPCB_BLR_BTM,32.717
PROP-81CF8A2FC480,61,32,53,61,63.0,CPCB_BLR_Hebbal,4.738
PROP-DD0B1BA944B2,31,17,28,31,49.0,CPCB_BLR_Hebbal,22.419
PROP-134C16FD10F4,64,34,55,64,67.3,CPCB_BLR_BTM,23.804
PROP-04A8AA3F6F56,69,38,63,69,42.3,CPCB_BLR_Hebbal,25.207
PROP-9558451EEE08,31,17,28,31,49.0,CPCB_BLR_Hebbal,16.709
PROP-7C544CFC1295,61,32,53,61,63.0,CPCB_BLR_Hebbal,13.202
PROP-F4D099DFF4D0,64,34,56,64,67.3,CPCB_BLR_Hebbal,24.32
PROP-CA8A6C75EFF4,70,38,62,70,75.0,CPCB_BLR_BTM,22.636
PROP-9AB6BE0C8621,106,58,96,106,105.7,CPCB_BLR_BTM,7.667
PROP-0BED9FC3FDF4,33,17,29,33,50.0,CPCB_BLR_Hebbal,13.202
PROP-CE39DDB4B4F6,75,42,69,75,47.3,CPCB_BLR_BTM,29.38
PROP-2DF691579925,75,42,69,75,47.3,CPCB_BLR_BTM,22.066
PROP-69B2E5888551,93,50,82,93,91.7,CPCB_BLR_Hebbal,14.036
PROP-D8DE566208F6,77,40,65,77,48.0,CPCB_BLR_BTM,26.897
PROP-AF3A64AEBB34,33,18,29,33,53.0,CPCB_BLR_BTM,16.908
PROP-6F1E482853A4,70,38,62,70,75.0,CPCB_BLR_BTM,26.609
PROP-6C0D0C2FF874,31,17,28,31,49.0,CPCB_BLR_Hebbal,23.883
PROP-C38FC95EC7E4,69,38,63,69,42.3,CPCB_BLR_Hebbal,24.367
PROP-A1A792EC2210,61,32,53,61,63.0,CPCB_BLR_Hebbal,21.229
PROP-547809AC17F6,64,34,55,64,67.3,CPCB_BLR_BTM,26.609
PROP-53943F68709B,31,17,28,31,49.0,CPCB_BLR_Hebbal,4.64
PROP-BA8349B653D6,86,48,79,86,96.0,CPCB_BLR_Hebbal,4.64
PROP-1459BDD59C64,74,41,67,74,44.3,CPCB_BLR_Hebbal,24.205
PROP-910705B8F1B0,107,55,91,107,108.7,CPCB_BLR_BTM,18.175
PROP-CC2EAF5A0726,108,57,93,108,100.3,CPCB_BLR_BTM,31.959
PROP-2D172635D5C8,59,33,54,59,71.3,CPCB_BLR_BTM,15.486
PROP-52EC341F6A3B,64,34,56,64,67.3,CPCB_BLR_Hebbal,9.751
PROP-67B0612B741F,107,55,91,107,108.7,CPCB_BLR_BTM,14.789
PROP-50DB4623519E,59,33,54,59,71.3,CPCB_BLR_BTM,18.659
PROP-51B288880963,90,49,81,90,97.0,CPCB_BLR_Hebbal,11.328
PROP-7663B03419D0,33,17,29,33,50.0,CPCB_BLR_Hebbal,30.531
PROP-E54E4EE4D3DD,29,16,26,29,51.3,CPCB_BLR_BTM,20.413
PROP-F352A8E5C241,61,32,53,61,63.0,CPCB_BLR_Hebbal,21.175
PROP-A9FE4307FAC7,68,37,61,68,70.7,CPCB_BLR_BTM,13.79
PROP-9C40001B9710,68,37,61,68,70.7,CPCB_BLR_BTM,31.959
PROP-1D3D0DB43C61,86,48,79,86,96.0,CPCB_BLR_Hebbal,11.504
PROP-A8B1644DB850,69,38,63,69,42.3,CPCB_BLR_Hebbal,16.379
PROP-F8BEA0A83468,29,16,26,29,51.3,CPCB_BLR_BTM,15.468
PROP-4DE526F6FE67,59,33,54,59,71.3,CPCB_BLR_BTM,29.092
PROP-B72D1A837F23,68,37,61,68,70.7,CPCB_BLR_BTM,14.272
PROP-A8211BC89FFB,32,16,27,32,52.7,CPCB_BLR_BTM,16.215
PROP-6C946AD1E889,99,56,91,99,98.0,CPCB_BLR_Hebbal,13.202
PROP-878B2114BD12,69,38,63,69,42.3,CPCB_BLR_Hebbal,14.746
PROP-5104A445D10A,67,38,62,67,43.0,CPCB_BLR_Hebbal,9.901
PROP-B252EB0A0A31,108,57,93,108,100.3,CPCB_BLR_BTM,32.717
PROP-91DA4A2FBDE8,29,16,26,29,51.3,CPCB_BLR_BTM,14.272
PROP-BA483D7BC283,106,58,96,106,105.7,CPCB_BLR_BTM,6.223
PROP-402E14974A94,58,33,54,58,68.3,CPCB_BLR_BTM,16.215
PROP-DA39FCBC823F,59,33,54,59,71.3,CPCB_BLR_BTM,7.838
PROP-5441124E887B,75,42,69,75,47.3,CPCB_BLR_BTM,8.644
PROP-96743F54A94E,33,17,29,33,50.0,CPCB_BLR_Hebbal,16.199
PROP-9EEE9E753F95,72,41,67,72,43.7,CPCB_BLR_Hebbal,26.534
PROP-BAEEF8A677CE,70,38,62,70,75.0,CPCB_BLR_BTM,26.548
PROP-534E0EB32C78,32,17,29,32,50.0,CPCB_BLR_Hebbal,9.982
PROP-28CE5E23424C,32,17,29,32,50.0,CPCB_BLR_Hebbal,27.574
PROP-87F017FEFD55,114,60,98,114,112.7,CPCB_BLR_BTM,25.21
PROP-3818CAD50DC5,31,17,28,31,49.0,CPCB_BLR_Hebbal,22.874
PROP-8395B640EEC3,31,17,28,31,49.0,CPCB_BLR_Hebbal,12.186
PROP-4CB7F28C0B2A,31,17,28,31,49.0,CPCB_BLR_Hebbal,10.256
PROP-5BC79A05EBF7,73,39,64,73,46.0,CPCB_BLR_BTM,24.629
PROP-708251EF58B0,32,17,29,32,50.0,CPCB_BLR_Hebbal,22.905
PROP-A725D913D51B,75,42,69,75,47.3,CPCB_BLR_BTM,16.215
PROP-62C848E36F39,73,39,64,73,46.0,CPCB_BLR_BTM,8.788
PROP-3F74084CD647,31,17,28,31,49.0,CPCB_BLR_Hebbal,3.89
PROP-1C6BF270EEBE,73,40,65,73,45.7,CPCB_BLR_BTM,6.502
PROP-3F043F1A86AD,33,17,28,33,52.0,CPCB_BLR_BTM,15.848
PROP-1873B0B346B1,64,34,56,64,67.3,CPCB_BLR_Hebbal,5.179
PROP-6242964C4AAA,77,44,72,77,47.3,CPCB_BLR_BTM,2.737
PROP-27DE9C56D44E,75,42,69,75,43.7,CPCB_BLR_Hebbal,25.545
PROP-784F1DEC6CE0,31,17,28,31,49.0,CPCB_BLR_Hebbal,28.111
PROP-1CFC4F0D2D89,107,55,91,107,108.7,CPCB_BLR_BTM,26.111
PROP-4222E92F97E4,77,40,65,77,48.0,CPCB_BLR_BTM,24.948
PROP-48756337CBEB,114,60,98,114,112.7,CPCB_BLR_BTM,16.325
PROP-2DCEC4E30A72,69,38,63,69,42.3,CPCB_BLR_Hebbal,7.678
PROP-B74400C94F81,107,55,91,107,108.7,CPCB_BLR_BTM,26.111
PROP-AD318104196B,73,39,64,73,46.0,CPCB_BLR_BTM,26.111
PROP-CA5B585ECF74,69,38,63,69,42.3,CPCB_BLR_Hebbal,19.093
PROP-505B7131981D,32,16,27,32,52.7,CPCB_BLR_BTM,17.475
PROP-E07AEAA4637A,64,34,56,64,67.3,CPCB_BLR_Hebbal,26.587
PROP-1A284204AA9F,68,37,61,68,70.7,CPCB_BLR_BTM,32.717
PROP-777B583B2B01,67,38,62,67,43.0,CPCB_BLR_Hebbal,13.016
PROP-7A86CC179B0B,77,40,65,77,48.0,CPCB_BLR_BTM,16.908
PROP-E51186C9B9A3,60,34,56,60,63.0,CPCB_BLR_Hebbal,12.186
PROP-685757EC48EB,73,40,65,73,45.7,CPCB_BLR_BTM,13.19
PROP-0E2C22F5B6FE,73,40,65,73,45.7,CPCB_BLR_BTM,17.784
PROP-C99EB3C8F7E2,75,42,69,75,47.3,CPCB_BLR_BTM,16.952
