property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p
PROP-B43E8124C9CC,9200000,Bengaluru,Kodihalli,Apartment,2,3,0,1075,1.0,3.0,,,East,12.897061595974968,77.78937645562952,3.155,1.662,0.392,4.542,10.01,2.963,2.308,47.8,50500.0,50500.0,49.42,6.587,2.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,58,33,54,58,68.3,537.5,1.5,,0.333,6.288787496596443,,3.9203879217597737,2.0264362563559377
PROP-A266440291CA,6800000,Bengaluru,Kudlu Gate,Apartment,3,3,0,1223,1.0,4.0,,,,12.782457523746473,77.55502929690914,1.447,2.257,2.294,19.102,4.908,6.181,4.512,38.5,50600.0,55000.0,38.46,9.7059,5.0,106.95,1.83,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,0,Unregistered,,,,0,1.0,0,106,58,96,106,105.7,407.667,1.0,,0.25,6.0129006434884,,3.6752875005944694,2.370794991370869
PROP-8D44E6E7836F,7000000,Bengaluru,R T Nagar,Apartment,2,3,0,1050,1.0,3.0,,,,12.7227584045097,77.83844257364053,9.77,7.516,11.697,21.087,10.526,19.944,6.962,5.5,56584.17,35000.0,30.0,6.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,525.0,1.5,,0.333,6.26530121273771,,3.4339872044851463,1.9459101490553132
PROP-94B7658F5231,15000000,Bengaluru,Shivaji Nagar,Independent House,4,3,1,910,,,,,,12.873315119665554,77.58302914018351,2.974,0.94,2.273,13.262,7.521,5.111,2.408,42.3,56584.17,35000.0,30.0,2.8,1777.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,114,60,98,114,112.7,227.5,0.75,,,5.43153621033426,,3.4339872044851463,1.33500106673234
PROP-5612A6C02DB8,12000000,Bengaluru,Vidyaranyapura,Independent House,6,4,1,2600,,,,,,13.152303641626997,77.8342077956795,5.206,17.18,16.384,18.748,14.467,14.558,11.235,5.7,20750.0,18500.0,19.12,1.85,4.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,60,34,56,60,63.0,433.333,0.667,,,6.073811520996733,,3.0017143452315387,1.0473189942805592
PROP-8F803B421912,5200000,Bengaluru,Jp Nagar,Apartment,2,3,1,1045,1.0,4.0,,,,13.163401801134947,77.51549012783907,4.489,2.022,5.472,16.445,9.527,10.005,4.886,27.3,50566.67,38000.0,26.82,8.7692,15.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,20.9,43.0,9.0,20,0.45,0,58,31,51,58,60.3,522.5,1.5,,0.25,6.260537030310592,,3.325755186495297,2.279234579385795
PROP-41DD8F087807,26000000,Bengaluru,Arakere,Independent House,3,5,1,5200,,,,,,12.723861108268707,77.46714315745626,10.828,9.332,3.732,17.34,2.614,13.254,14.738,19.0,56584.17,35000.0,30.0,1.6154,1777.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,108,57,93,108,100.3,1733.333,1.667,,,7.458378180425366,,3.4339872044851463,0.9614170494902649
PROP-DB309806F876,5800000,Bengaluru,Koti Hosahalli,Apartment,2,3,1,1100,1.0,4.0,,,,12.917139314158954,77.58134895966036,2.446,0.438,0.469,9.333,3.332,3.519,4.282,54.6,56584.17,35000.0,30.0,7.2414,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,550.0,1.5,,0.25,6.311734809152915,,3.4339872044851463,2.1091702324021364
PROP-9ABD2E06F22E,4800000,Bengaluru,Frazer Town,Apartment,1,2,0,600,3.0,3.0,,,,12.793041555977933,77.52800063923203,1.712,2.161,4.544,15.973,4.499,9.014,4.896,33.5,66400.0,40000.0,23.53,10.0,5.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,53.8,39.0,21.0,70,0.471,4,29,16,26,29,51.3,600.0,2.0,,1.0,6.398594934535208,,3.199896858270398,2.3978952727983707
PROP-9D43E28ACE01,9000000,Bengaluru,Lingarajapuram,Independent House,3,2,0,760,,,,,,12.751004759422583,77.57748727030874,5.538,5.677,5.222,23.006,6.386,1.922,5.433,18.3,17750.0,16500.0,20.2,2.2,4.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,0,Unregistered,,,,0,1.0,0,33,17,28,33,52.0,253.333,0.667,,,5.538644431999499,,3.054001181677967,1.1631508098056809
PROP-9F1CB5B2C6C4,8500000,Bengaluru,Shivaji Nagar,Independent House,2,3,1,900,,,,,,12.873315119665554,77.58302914018351,2.974,0.94,2.273,13.262,7.521,5.111,2.408,42.3,56584.17,35000.0,30.0,4.9412,1777.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,108,57,93,108,100.3,450.0,1.5,,,6.111467339502679,,3.4339872044851463,1.7819111331732407
PROP-2CB701DEE46D,19000000,Bengaluru,Sivanchetti Gardens,Independent House,3,6,1,2000,,,,,,12.832481535317442,77.64098828054881,6.012,2.347,4.536,13.281,5.952,4.572,4.071,22.9,56584.17,35000.0,30.0,2.2105,1777.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,77,44,72,77,47.3,666.667,2.0,,,6.503789546248707,,3.4339872044851463,1.166426688251966
PROP-E28D599D5A25,1750000,Bengaluru,Mallasandra,Apartment,1,2,0,460,1.0,2.0,,,,12.772902489428544,77.37789370089088,16.102,1.882,11.21,10.632,13.691,14.518,10.397,14.2,56584.17,35000.0,30.0,24.0,1777.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,108,57,93,108,100.3,460.0,2.0,,0.5,6.133398042996649,,3.4339872044851463,3.2188758248682006
PROP-D62DA5612049,7500000,Bengaluru,Yelachanayakanapura,Independent House,2,3,1,1100,,,,,,13.087509788676646,77.7467360200357,6.191,6.814,5.923,7.909,3.413,3.393,3.317,15.6,56584.17,35000.0,30.0,5.6,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,58,31,51,58,60.3,550.0,1.5,0.955,,6.311734809152915,0.670390193437329,3.4339872044851463,1.8870696490323797
PROP-D8D227ECC4D3,9000000,Bengaluru,Varanasi,Independent House,2,3,0,960,,,,,,13.051559804092053,77.42375973591521,3.108,8.441,3.153,11.597,5.267,1.509,3.476,25.5,22000.0,22000.0,22.0,2.9333,1.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,71.1,45.0,32.0,6,0.5,0,27,15,25,27,48.3,480.0,1.5,,,6.175867270105761,,3.1354942159291497,1.3694787681913287
PROP-C13CAD221719,9900000,Bengaluru,Akshayanagar,Apartment,2,3,1,1756,1.0,9.0,,,East,13.12190241593282,77.526621574157,3.845,0.541,4.752,11.711,5.234,9.781,1.12,32.5,56584.17,35000.0,30.0,4.2424,1777.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,52.9,51.0,27.0,18,0.278,0,67,38,62,67,43.0,878.0,1.5,,0.111,6.778784897685177,,3.4339872044851463,1.65677940874315
PROP-1FD7F59A7F99,8600000,Bengaluru,Subramanyapura,Apartment,3,3,0,1240,3.0,,,,,13.217927564813053,77.38187986578485,14.017,11.818,11.343,28.042,18.137,12.702,8.226,2.2,56584.17,35000.0,30.0,4.8837,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,79.5,44.0,35.0,4,0.25,0,69,38,63,69,42.3,413.333,1.0,,,6.026669998337049,,3.4339872044851463,1.7721858157153776
PROP-454ADECEDD11,5300000,Bengaluru,Jp Nagar,Apartment,2,3,1,1090,,,,,,13.163401801134947,77.51549012783907,4.489,2.022,5.472,16.445,9.527,10.005,4.886,27.3,50566.67,38000.0,26.82,8.6038,15.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,1,Ongoing,22.2,27.0,6.0,26,0.538,0,86,48,79,86,96.0,545.0,1.5,,,6.302618975744905,,3.325755186495297,2.2621588534857775
PROP-053BF0F6231F,12000000,Bengaluru,Lingadheeranahalli,Apartment,3,3,1,1850,4.0,,,,,13.15547935235022,77.75653192463894,4.363,10.614,10.921,11.617,8.297,6.296,3.548,9.8,56584.17,35000.0,30.0,3.5,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,27,15,25,27,48.3,616.667,1.0,,,6.425949477282512,,3.4339872044851463,1.5040773967762742
PROP-F6169483DC18,15000000,Bengaluru,Ramamurthy Nagar,Independent House,4,4,1,2600,,,,,,13.154399994228218,77.44700942341638,5.035,2.149,5.025,18.199,8.892,4.333,4.966,23.0,18576.92,18000.0,23.53,1.44,13.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,60,34,56,60,63.0,650.0,1.0,,,6.478509642208569,,3.199896858270398,0.8919980393051105
PROP-61116E36D88E,6000000,Bengaluru,Hulimavu,Apartment,3,3,1,1002,1.0,4.0,,,,13.006449448793145,77.55138515728964,1.318,3.538,0.157,1.825,4.24,3.727,1.068,53.9,45222.22,30000.0,27.23,6.0,9.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,1,Ongoing,64.7,51.0,33.0,11,0.545,0,99,56,91,99,98.0,334.0,1.0,,0.25,5.814130531825066,,3.340385242265398,1.9459101490553132
PROP-5F159D609565,5200000,Bengaluru,K Channasandra,Apartment,3,3,0,1120,0.0,,,,,12.92542361172355,77.74429806423723,2.782,6.444,5.434,1.795,4.196,2.911,4.043,27.3,18000.0,18000.0,24.0,4.1538,1.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,373.333,1.0,,,5.925145775597987,,3.2188758248682006,1.6397343066654506
PROP-43232A2796DD,24000000,Bengaluru,Kattigenahalli,Independent House,10,5,1,5500,,,,,,12.986742763470367,77.62821694571846,1.794,1.882,0.834,1.462,2.517,2.504,1.118,54.6,60000.0,60000.0,20.98,3.0,1.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,75,42,69,75,43.7,550.0,0.5,,,6.311734809152915,,3.090132948975475,1.3862943611198906
PROP-DD30D103F266,30000000,Bengaluru,Judicial Layout,Independent House,3,4,1,2400,,,,,,13.069551605424792,77.45855666645717,2.706,4.394,5.764,10.449,1.045,1.168,1.251,34.8,131000.0,72000.0,38.19,2.88,4.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,29,15,25,29,50.7,800.0,1.333,,,6.68586094706836,,3.66842161221154,1.355835153635182
PROP-B566AB1B28D7,7500000,Bengaluru,Sunkadakatte,Apartment,2,3,1,1800,1.0,4.0,,,,13.134708031494371,77.64745610405627,3.169,5.945,4.244,5.82,8.754,5.47,4.389,18.1,24000.0,13000.0,14.72,2.08,4.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Completed,100.0,26.0,26.0,9,0.444,0,32,17,29,32,50.0,900.0,1.5,0.578,0.25,6.803505257608338,0.4561582224236825,2.7549337870010606,1.1249295969854831
PROP-CFCCA804B092,6500000,Bengaluru,Kempapura Agrahara,Apartment,2,5,1,800,1.0,4.0,,,,13.052330904744132,77.58800070010071,2.928,0.738,1.726,6.615,5.111,1.719,3.347,45.5,10500.0,10500.0,13.12,1.9385,1.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,0,Unregistered,,,,0,1.0,0,31,17,28,31,49.0,400.0,2.5,,0.25,5.993961427306569,,2.647592232065096,1.077899247070568
PROP-AA0CC1E67A59,10000000,Bengaluru,Kommasandra,Independent House,3,3,1,1200,,,,,,12.947167029626684,77.6992916334685,2.493,1.955,7.037,6.914,1.419,0.907,2.544,45.2,56584.17,35000.0,30.0,4.2,1777.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,73,39,64,73,46.0,400.0,1.0,,,5.993961427306569,,3.4339872044851463,1.6486586255873816
PROP-6FCD48EFF415,7500000,Bengaluru,R T Nagar,Independent House,2,2,1,720,,,,,,12.7227584045097,77.83844257364053,9.77,7.516,11.697,21.087,10.526,19.944,6.962,5.5,56584.17,35000.0,30.0,5.6,1777.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,108,57,93,108,100.3,360.0,1.0,,,5.8888779583328805,,3.4339872044851463,1.8870696490323797
PROP-77DF8D622DBA,12000000,Bengaluru,Chamrajpet,Apartment,2,3,0,950,1.0,4.0,,,,12.771619391588422,77.47188721605244,7.882,8.354,2.017,12.994,6.478,11.526,10.289,17.6,4500.0,4500.0,30.0,0.45,1.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,58,33,54,58,68.3,475.0,1.5,,0.25,6.16541785423142,,3.4339872044851463,0.37156355643248307
PROP-66441F6436B0,7000000,Bengaluru,Hosur Municipality,Villa,3,3,1,1342,,,,,,13.069444678401098,77.46081862240808,2.741,4.203,5.657,10.24,0.906,1.307,1.167,34.8,56584.17,35000.0,30.0,6.0,1777.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,39.0,86.0,17,0.941,5,29,15,25,29,50.7,447.333,1.0,,,6.10553625987313,,3.4339872044851463,1.9459101490553132
PROP-34877C767717,5100000,Bengaluru,Nagavara,Apartment,2,3,1,1045,0.0,4.0,,,,12.917063574140872,77.52029159972814,4.556,3.502,6.164,6.667,3.054,4.039,1.513,29.2,51642.86,60000.0,25.0,14.1176,7.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,522.5,1.5,,0.0,6.260537030310592,,3.258096538021482,2.7158596279936917
PROP-87AF0222A566,2900000,Bengaluru,Kada Agrahara,Apartment,2,3,0,1000,4.0,6.0,,,,12.732183449771613,77.4455755608859,12.199,6.883,4.491,15.628,5.128,15.517,15.425,14.2,20000.0,20000.0,21.03,8.2759,1.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,1,Ongoing,47.5,59.0,28.0,19,0.579,2,114,60,98,114,112.7,500.0,1.5,,0.667,6.2166061010848646,,3.092405160814252,2.227419638826335
PROP-81451D2EC9FC,1100000,Bengaluru,Lakshmipura,Independent House,1,4,1,7200,,,,,,13.001986527084986,77.77036410823635,0.869,3.233,3.649,8.159,5.514,3.429,3.721,39.8,26000.0,26000.0,15.29,28.3636,1.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,75,42,69,75,43.7,7200.0,4.0,,,8.881975184248867,,2.790551422613954,3.3797558120334266
PROP-426304652951,10000000,Bengaluru,Sivanchetti Gardens,Apartment,2,3,0,975,0.0,4.0,,,,12.832481535317442,77.64098828054881,6.012,2.347,4.536,13.281,5.952,4.572,4.071,22.9,56584.17,35000.0,30.0,4.2,1777.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,70,38,62,70,75.0,487.5,1.5,,0.0,6.191339471482838,,3.4339872044851463,1.6486586255873816
PROP-42085D0FD131,3500000,Bengaluru,Banashankari,Apartment,1,2,0,700,1.0,,1.0,,,12.9670415,77.6311245,2.597,2.76,2.728,1.619,2.526,3.52,2.678,39.3,58690.91,66300.0,27.88,22.7314,11.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,700.0,2.0,,,6.55250788703459,,3.3631493140246254,3.166799065757562
PROP-C43A5DD549D6,8500000,Bengaluru,Kamakshipalya,Independent House,3,2,0,550,,,,,,12.912225576308089,77.7440101758781,2.495,6.484,4.852,2.439,5.149,2.271,2.687,30.3,6750.0,6750.0,11.25,0.9529,2.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,107,55,91,107,108.7,183.333,0.667,,,5.216743904534326,,2.505525936990736,0.6693154473065995
PROP-3E0A7FFC8F44,11000000,Bengaluru,Bommasandra,Independent House,5,4,1,2700,,,,,,13.000195460515387,77.77527013291875,1.435,3.761,4.126,8.051,6.033,3.25,3.995,35.1,36083.33,37500.0,18.61,4.0909,6.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,540.0,0.8,,,6.293419278846481,,2.976039640208255,1.6274546322208987
PROP-D545824FCE12,8200000,Bengaluru,Vittasandra,Apartment,2,3,0,1246,0.0,4.0,,,,12.879579496259138,77.47411989861023,6.075,7.422,3.75,8.073,7.305,2.052,5.021,20.0,56584.17,35000.0,30.0,5.122,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,53.2,47.0,25.0,18,0.167,0,68,37,61,68,70.7,623.0,1.5,,0.0,6.436150368369428,,3.4339872044851463,1.8118888405232207
PROP-49F8427BA530,5000000,Bengaluru,Mahadevapura,Apartment,2,3,1,1080,0.0,3.0,,,,13.123306326851482,77.5486448737885,3.447,1.844,7.123,11.843,3.87,8.119,0.917,28.0,36950.0,31000.0,39.04,7.44,10.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,14.8,54.0,8.0,6,0.667,0,61,32,53,61,63.0,540.0,1.5,,0.0,6.293419278846481,,3.68987895444702,2.132982308607866
PROP-AD0763871A2B,3500000,Bengaluru,Manganahalli,Apartment,2,3,1,997,1.0,,,,East,13.10824811559994,77.6755915104252,1.13,1.809,1.974,2.144,4.68,4.544,4.881,42.4,14500.0,14500.0,23.24,4.9714,1.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,72,41,67,72,43.7,498.5,1.5,,,6.2136075980886085,,3.1880041612011136,1.7869814057749553
PROP-78D9F3BC28E1,42000000,Bengaluru,Basaveshwara Nagar,Independent House,8,4,1,2400,,,,,,12.90504759942305,77.75560668469093,3.888,4.998,3.441,1.802,6.594,1.034,1.605,31.8,56584.17,35000.0,30.0,1.0,1777.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,107,55,91,107,108.7,300.0,0.5,,,5.707110264748875,,3.4339872044851463,0.6931471805599453
PROP-3924AB89A8F8,25000000,Bengaluru,Yeshwanthpur,Independent House,1,3,1,1650,,,,,,13.071095917084332,77.35338544344934,6.166,9.597,5.174,15.11,12.121,7.692,5.847,7.7,56584.17,35000.0,30.0,1.68,1777.0,106.95,1.83,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,0,Unregistered,,,,0,1.0,0,93,50,82,93,91.7,1650.0,3.0,,,7.409136443920128,,3.4339872044851463,0.9858167945227653
PROP-32EBC66B781B,4500000,Bengaluru,Baiyappanahalli,Apartment,2,3,1,850,4.0,,1.0,,,13.182087036049044,77.61137125111492,4.737,6.399,8.901,12.354,11.29,3.016,2.961,13.5,56584.17,35000.0,30.0,9.3333,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,58,31,51,58,60.3,425.0,1.5,,,6.054439346269371,,3.4339872044851463,2.335371690005382
PROP-81B31D507B6B,25000000,Bengaluru,Gnana Bharathi,Independent House,4,1,1,3300,,,,,,12.84699484898669,77.59097699730577,0.371,1.756,1.121,15.609,4.521,6.737,3.765,57.0,56584.17,35000.0,30.0,1.68,1777.0,126.45,3.26,8.44,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,77,40,65,77,48.0,825.0,0.25,,,6.716594773520978,,3.4339872044851463,0.9858167945227653
PROP-069ED981CF7B,3500000,Bengaluru,Banashankari,Apartment,1,2,0,650,1.0,5.0,,,,12.9670415,77.6311245,2.597,2.76,2.728,1.619,2.526,3.52,2.678,39.3,58690.91,66300.0,27.88,22.7314,11.0,106.95,1.83,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,0,Unregistered,,,,0,1.0,0,106,58,96,106,105.7,650.0,2.0,0.923,0.2,6.478509642208569,0.6538864666066427,3.3631493140246254,3.166799065757562
PROP-2840CE13C4CA,17000000,Bengaluru,Srirampuram,Independent House,2,2,0,722,,,,,,12.764670279862838,77.58654200577821,5.386,5.94,4.068,22.419,4.693,3.029,5.51,18.2,13000.0,13000.0,32.5,0.9176,1.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,361.0,1.0,,,5.8916442118257715,,3.5115454388310208,0.6510744041380375
PROP-898243F14116,17500000,Bengaluru,Kartik Nagar,Independent House,5,4,1,2500,,,,,East,13.081516030546572,77.63720362895717,0.991,5.043,1.229,4.044,8.037,2.882,2.1,39.6,56584.17,35000.0,30.0,2.4,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,32,17,29,32,50.0,500.0,0.8,0.64,,6.2166061010848646,0.49469624183610705,3.4339872044851463,1.2237754316221157
PROP-59425D6B90B5,29000000,Bengaluru,Subramanyapura,Independent House,4,4,1,2500,,,,,,13.217927564813053,77.38187986578485,14.017,11.818,11.343,28.042,18.137,12.702,8.226,2.2,56584.17,35000.0,30.0,1.4483,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,625.0,1.0,,,6.439350371100098,,3.4339872044851463,0.8953939061611698
PROP-32A4C065F055,7500000,Bengaluru,Mathikere,Apartment,3,3,0,1200,2.0,4.0,,,East,12.791049785572923,77.81995339021039,6.857,9.275,3.858,13.546,7.999,13.403,6.476,10.5,25000.0,25000.0,29.41,4.0,1.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,107,55,91,107,108.7,400.0,1.0,,0.5,5.993961427306569,,3.4147715016892732,1.6094379124341003
PROP-C4EF9DF1AFEE,3500000,Bengaluru,Gangamuthanahalli,Independent House,3,3,1,1800,,,,,,12.781652925595088,77.57855502123371,3.939,4.103,1.993,21.407,3.169,5.028,4.449,28.6,56584.17,35000.0,30.0,12.0,1777.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,58,33,54,58,68.3,600.0,1.0,,,6.398594934535208,,3.4339872044851463,2.5649493574615367
PROP-B7FEAC547CA7,6800000,Bengaluru,Jalahalli West,Apartment,2,3,0,1100,17.0,,,,,12.728630678946566,77.63649683419368,2.047,8.506,10.531,21.695,7.051,4.834,1.512,18.6,24000.0,24000.0,30.0,4.2353,1.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,37.0,49.0,22,0.773,1,32,16,27,32,52.7,550.0,1.5,0.823,,6.311734809152915,0.6004834956965259,3.4339872044851463,1.6554241492707982
PROP-0481F45A3284,50000000,Bengaluru,Jayanagar,Villa,4,3,0,1500,,,,,,13.169373810628288,77.44403623518635,6.709,3.845,6.421,19.78,10.587,5.902,6.497,15.2,148500.0,148500.0,41.3,3.564,2.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,0,Unregistered,,,,0,1.0,0,31,17,28,31,49.0,375.0,0.75,,,5.929589143389895,,3.744787086052232,1.5181994319998293
