property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,listing_date,price_per_sqft,target_locality_median_ppsf
PROP-FB258B73F66D,5500000,Hyderabad,Bachupally,Apartment,2,3,0,1580,4.0,,,,,17.510373915372252,78.65033430772502,8.468,8.34,3.004,12.035,4.441,3.474,7.179,14.7,,,,,,104.79,0.94,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,68.8,48.0,33.0,5,0.4,0,84,48,79,84,55.0,790.0,1.5,,,6.673297967767654,,,,2018-11-15,3481.01,5610.86
PROP-7EDBCB6EBBC9,3500000,Pune,Nanded,Apartment,2,2,1,759,3.0,4.0,,,,18.71330103258324,73.77986243057305,5.974,7.698,7.152,12.351,14.927,3.468,8.22,12.6,21500.0,21500.0,29.2,7.3714,2.0,104.21,1.8,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,77.3,44.0,34.0,7,0.429,0,96,55,90,96,58.3,379.5,1.0,,0.75,5.941486177301741,,3.407841924380824,2.1248211345525463,2018-11-15,4611.33,4611.33
PROP-C66EC96E3153,45000000,Bengaluru,Rayasandra,Apartment,10,5,1,15000,3.0,3.0,,,,12.81694610341444,77.78447462799811,5.988,7.526,3.391,9.099,6.842,8.613,6.2,14.4,19150.0,19150.0,23.55,0.5107,2.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,22.2,36.0,8.0,9,0.889,0,75,42,69,75,47.3,1500.0,0.5,,1.0,7.313886831633462,,3.200711854240529,0.4125731195675422,2018-11-15,3000.0,4902.43
PROP-6AC69DB75285,9500000,Bengaluru,Dodda Banaswadi,Apartment,3,3,0,1300,2.0,4.0,,,,12.77861251590747,77.7628865926545,1.184,6.117,7.64,12.561,2.0,10.065,3.86,29.0,56584.17,35000.0,30.0,4.4211,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,433.333,1.0,,0.5,6.073811520996733,,3.4339872044851463,1.690298746889098,2018-11-15,7307.69,9095.38
PROP-137C35ADBDB8,16000000,Hyderabad,Moosapet,Apartment,3,3,1,1580,16.0,20.0,,,,17.466717780467032,78.32937043993621,3.375,4.356,8.462,8.606,5.906,7.296,3.738,19.8,,,,,,104.79,0.94,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,104,54,88,104,60.3,526.667,1.0,,0.8,6.268465402924642,,,,2018-11-15,10126.58,7475.35
PROP-625CEE21561C,25000000,Chennai,Ayanavaram,Independent House,5,6,1,3400,,,,,,13.304251824080856,80.34857701390241,6.072,5.017,7.682,21.017,8.267,4.345,7.057,12.6,,,,,,104.99,1.51,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,81,45,74,81,50.3,680.0,1.2,0.264,,6.523562306149512,0.2342812957246657,,,2018-11-15,7352.94,7424.1849999999995
PROP-74F763732676,8300000,Hyderabad,Nizampet,Apartment,2,3,0,1181,1.0,5.0,,,,17.465156226968585,78.56000459378336,4.078,3.052,6.144,2.51,3.743,1.803,1.703,31.2,,,,,,104.79,0.94,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,84,48,79,84,55.0,590.5,1.5,,0.2,6.3826616834184415,,,,2018-11-15,7027.94,6116.955
PROP-BCE9552F6DC2,7000000,Kolkata,Dakshineswar,Independent House,3,2,1,800,,,,,East,22.373515340156608,88.54376060134432,5.304,11.702,17.053,13.845,10.811,14.247,10.048,7.0,,,,,,105.4,2.08,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,126,68,112,126,76.0,266.667,0.667,,,5.589743670607889,,,,2018-11-15,8750.0,3741.94
PROP-EE1F7B50872B,2000000,Delhi,Mahipalpur,Apartment,1,2,1,600,2.0,4.0,,,,28.63813067050956,77.23329624041118,3.175,7.726,4.407,10.977,2.207,2.354,2.794,24.8,10777.78,10000.0,24.0,6.0,9.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Completed,100.0,25.0,32.0,16,0.5,0,308,174,285,308,179.0,600.0,2.0,0.75,0.5,6.398594934535208,0.5596157879354227,3.218875824868201,1.9459101490553128,2018-11-15,3333.33,4343.75
PROP-ACA5C02C847B,9500000,Pune,Shivaji Nagar,Apartment,1,2,0,500,2.0,4.0,,,,18.441772095732443,73.84744331214681,1.802,2.271,3.205,7.305,2.083,5.611,0.497,40.1,32222.55,23000.0,28.39,2.9053,1762.0,104.21,1.8,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,96,55,90,96,58.3,500.0,2.0,,0.5,6.2166061010848646,,3.380654480430826,1.362334604924659,2018-11-15,19000.0,14444.44
PROP-E9DB0881822D,7000000,Kolkata,Sonarpur,Independent House,7,3,1,1950,,,,,,22.689368570679274,88.47695707034988,3.973,6.779,4.12,7.072,5.026,4.849,0.911,17.5,,,,,,105.4,2.08,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,126,68,112,126,76.0,278.571,0.429,,,5.633256285380978,,,,2018-11-15,3589.74,3572.885
PROP-ECA6A5CAE50E,9800000,Bengaluru,Jp Nagar,Apartment,2,3,0,1343,4.0,4.0,,,,13.163401801134947,77.51549012783907,4.489,2.022,5.472,16.445,9.527,10.005,4.886,27.3,50566.67,38000.0,26.82,4.6531,15.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,16.7,36.0,6.0,7,0.286,0,72,41,67,72,43.7,671.5,1.5,,1.0,6.511002111475994,,3.325755186495297,1.7322040672589638,2018-11-15,7297.1,5615.38
PROP-5CF75179CDBB,11000000,Delhi,Siri Fort,Independent House,2,2,0,450,,,,,,28.398116217194204,77.20726766505773,1.677,1.286,2.41,11.781,12.1,8.633,2.462,39.4,41733.14,22000.0,27.78,2.4,1758.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,247,139,228,247,147.7,225.0,1.0,,,5.420534999272286,,3.359680701459222,1.2237754316221157,2018-11-15,24444.44,11235.96
PROP-E29C63AD5DA8,22500000,Mumbai,Dadar West,Apartment,1,2,1,500,3.0,5.0,,,,18.81446173182968,73.06988930961221,15.398,5.561,12.045,4.595,13.22,13.259,5.258,6.4,120100.0,97500.0,131.61,5.2,10.0,103.78,1.13,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,81.5,27.0,22.0,13,0.385,0,119,62,102,119,72.0,500.0,2.0,,0.6,6.2166061010848646,,4.887412489689508,1.824549292051046,2018-11-15,45000.0,34677.149999999994
PROP-E53290EF96AB,1300000,Pune,Sangamvadi,Independent House,3,2,0,623,,,,,East,18.55306250149738,73.73251178824607,3.94,4.207,3.422,5.037,5.054,2.277,1.683,29.9,32222.55,23000.0,28.39,21.2308,1762.0,104.21,1.8,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,96,55,90,96,58.3,207.667,0.667,,,5.340739679874803,,3.380654480430826,3.1014787147329823,2018-11-15,2086.68,5636.36
PROP-4C80D133C4A8,9800000,Bengaluru,Choodasandra,Independent House,5,4,1,2520,,,,,,12.751500929003312,77.53460370130908,4.097,5.632,5.974,19.275,6.25,6.053,8.552,18.1,24750.0,25500.0,27.08,3.1224,4.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,504.0,0.8,,,6.22455842927536,,3.3350575791576103,1.4164355180318775,2018-11-15,3888.89,7009.35
PROP-A4FD27DA5E12,7000000,Bengaluru,Hulimavu,Independent House,2,2,0,600,,,,,,13.006449448793145,77.55138515728964,1.318,3.538,0.157,1.825,4.24,3.727,1.068,53.9,45222.22,30000.0,27.23,5.1429,9.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,72,41,67,72,43.7,300.0,1.0,,,5.707110264748875,,3.340385242265398,1.8152969433580977,2018-11-15,11666.67,5988.02
PROP-67D2312018CF,6000000,Bengaluru,Sarjapur,Apartment,3,3,1,1314,2.0,5.0,,,,12.850485172985668,77.47419917828631,9.3,8.046,3.594,8.118,6.133,3.195,5.613,14.8,43888.89,38000.0,21.71,7.6,9.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,97.6,41.0,40.0,15,0.333,0,75,42,69,75,47.3,438.0,1.0,,0.4,6.084499413075172,,3.122805356117467,2.151762203259462,2018-11-15,4566.21,5500.0
PROP-E7334079368C,3700000,Pune,Chikhali,Apartment,1,2,1,692,1.0,,,,East,18.705470496596,73.98647678433161,7.941,5.219,8.503,20.563,11.355,8.916,1.73,10.4,18800.0,18000.0,20.2,5.8378,5.0,104.21,1.8,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Completed,100.0,30.0,36.0,11,0.636,0,96,50,82,96,60.7,692.0,2.0,,,6.541029999189903,,3.054001181677967,1.9224660424711475,2018-11-15,5346.82,5346.82
PROP-D28DA693B336,5500000,Bengaluru,Sahakara Nagar,Apartment,2,3,1,1200,1.0,,,,,12.939665123984955,77.40746228775271,2.424,1.632,2.475,0.647,4.45,4.961,4.783,35.8,45357.14,40000.0,26.92,8.7273,7.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,43.9,57.0,25.0,8,0.5,0,75,42,69,75,47.3,600.0,1.5,,,6.398594934535208,,3.329343277894172,2.274936365397923,2018-11-15,4583.33,5930.85
PROP-BDDD24EA360A,7200000,Chennai,Karapakkam,Apartment,2,3,0,1037,2.0,4.0,,,,13.177497750832464,80.23720669058082,1.674,3.525,4.508,2.649,9.341,0.622,1.661,37.9,,,,,,104.99,1.51,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Completed,100.0,24.0,37.0,15,0.467,0,81,45,74,81,50.3,518.5,1.5,,0.5,6.252866810539282,,,,2018-11-15,6943.11,6943.11
PROP-98F2AC69F016,6500000,Bengaluru,Yelahanka,Apartment,3,3,0,1075,1.0,7.0,,,,12.994689,77.62023049999999,2.239,2.696,1.564,2.687,2.597,1.901,1.465,47.5,111916.67,45000.0,30.86,8.3077,30.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,38.5,39.0,15.0,21,0.333,0,72,41,67,72,43.7,358.333,1.0,,0.143,5.884249535156618,,3.4613513044819024,2.230842014581144,2018-11-15,6046.51,4964.79
PROP-5B3FD2BB0B99,4000000,Delhi,Sangam Vihar,Independent House,3,2,0,500,,,,,,28.63918615545982,77.10704009089369,3.249,2.104,8.192,3.784,3.275,3.116,4.532,31.8,10625.0,9000.0,25.04,2.7,4.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,247,139,228,247,147.7,166.667,0.667,,,5.121979869501224,,3.2596338173403683,1.308332819650179,2018-11-15,8000.0,7333.33
PROP-618A7EFB9109,9500000,Pune,Range Hill Estate,Independent House,2,3,1,900,,,,,,18.52097900679789,73.74136343415813,0.289,3.437,4.608,8.268,3.215,2.52,1.818,44.6,32222.55,23000.0,28.39,2.9053,1762.0,104.21,1.8,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,96,55,90,96,58.3,450.0,1.5,,,6.111467339502679,,3.380654480430826,1.362334604924659,2018-11-15,10555.56,12000.0
PROP-CDC735397EDB,11500000,Mumbai,Borivali East,Apartment,1,2,1,431,4.0,7.0,,,,18.893263438684105,72.87395459192054,0.566,2.591,6.622,7.027,8.833,5.87,1.9,35.2,86333.33,95000.0,83.96,9.913,39.0,103.78,1.13,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Completed,100.0,36.0,37.0,11,0.636,0,119,62,102,119,72.0,431.0,2.0,,0.571,6.068425588244111,,4.442180557493629,2.389954739130953,2018-11-15,26682.13,18471.34
PROP-FDB5031427CD,4500000,Bengaluru,Bisuvanahalli,Apartment,2,3,0,1100,7.0,,,,,12.8866760054621,77.5868566962224,2.498,1.109,2.581,11.756,6.771,4.002,3.146,41.6,56584.17,35000.0,30.0,9.3333,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,53.8,39.0,21.0,21,0.333,0,75,42,69,75,47.3,550.0,1.5,,,6.311734809152915,,3.4339872044851463,2.335371690005382,2018-11-15,4090.91,3627.91
PROP-C0B3F4FACB13,1900000,Delhi,Vasant Kunj,Apartment,1,2,0,500,1.0,4.0,,,,28.45954504117345,77.54931935395969,12.849,14.678,12.637,21.453,4.701,3.427,12.432,6.6,57117.65,60000.0,43.64,37.8947,17.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,308,174,285,308,179.0,500.0,2.0,,0.25,6.2166061010848646,,3.798630318073056,3.660857994555332,2018-11-15,3800.0,12941.18
PROP-2F0F1F4E92C4,6000000,Chennai,Poonamallee,Apartment,2,3,1,1093,7.0,17.0,,,,13.115917114073383,80.3765402888598,1.54,2.846,2.083,3.614,2.895,7.947,3.706,39.5,,,,,,104.99,1.51,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,89.7,39.0,35.0,16,0.25,0,81,45,74,81,50.3,546.5,1.5,,0.412,6.305362461690656,,,,2018-11-15,5489.48,5627.094999999999
PROP-8DD2C54E796C,18000000,Mumbai,Malad West,Apartment,2,2,1,605,2.0,,,,,18.930284498272066,72.93850671974995,1.234,4.515,2.661,4.52,7.993,3.225,1.265,35.6,54833.33,47000.0,68.49,3.1333,39.0,103.78,1.13,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,119,62,102,119,72.0,302.5,1.0,,,5.715381610499553,,4.241182857326236,1.419076119394234,2018-11-15,29752.07,19743.59
PROP-5B1A52EAB459,3100000,Mumbai,Nalasopara West,Apartment,1,2,1,650,4.0,4.0,,,,19.145745819744192,72.91653325373174,0.905,3.31,2.65,3.592,2.09,2.968,1.598,42.4,6750.0,6750.0,11.39,2.6129,2.0,103.78,1.13,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,20.6,34.0,7.0,14,0.357,0,119,62,102,119,72.0,650.0,2.0,,1.0,6.478509642208569,,2.516889695641051,1.2845107739524069,2018-11-15,4769.23,6175.3
PROP-5A29DCA00809,2800000,Mumbai,Naigaon East,Apartment,1,2,1,600,0.0,4.0,,,,19.093927671996017,72.77827010554599,4.158,1.356,6.615,13.446,3.562,1.454,2.975,35.5,14955.0,13750.0,26.91,5.8929,20.0,103.78,1.13,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,115,64,105,115,67.7,600.0,2.0,,0.0,6.398594934535208,,3.328985047548231,1.9304918963269329,2018-11-15,4666.67,6621.62
PROP-07B9DE6FA8AA,6300000,Bengaluru,Lingarajapuram,Apartment,2,3,1,1280,2.0,3.0,,,,12.751004759422583,77.57748727030874,5.538,5.677,5.222,23.006,6.386,1.922,5.433,18.3,17750.0,16500.0,20.2,3.1429,4.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,57.1,56.0,32.0,8,0.375,0,75,42,69,75,47.3,640.0,1.5,,0.667,6.46302945692067,,3.054001181677967,1.4213960257052396,2018-11-15,4921.88,6400.0
PROP-B7FF306FB6A0,1650000,Pune,Fursungi,Apartment,2,1,0,370,9.0,,,,,18.34620067108529,73.7100531064573,6.913,3.525,2.418,5.215,11.467,2.952,4.179,22.4,32222.55,23000.0,28.39,16.7273,1762.0,104.21,1.8,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,53.3,45.0,24.0,9,0.444,0,96,55,90,96,58.3,185.0,0.5,0.865,,5.225746673713202,0.6232610530957788,3.380654480430826,2.8751058242257312,2018-11-15,4459.46,4479.73
PROP-2A83D9D4FC49,6000000,Chennai,Kolathur,Apartment,2,3,0,982,1.0,2.0,,,East,12.903854701439457,80.21285740242762,4.506,8.248,5.542,9.368,10.444,7.215,1.421,11.5,,,,,,104.99,1.51,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,50.9,53.0,27.0,11,0.545,0,72,39,65,72,43.0,491.0,1.5,,0.5,6.198478716492308,,,,2018-11-15,6109.98,6097.56
PROP-4BB1D7B4A18A,5700000,Mumbai,Vikhroli West,Apartment,1,2,1,450,3.0,7.0,,,,19.30672531493592,72.6090092625994,13.965,15.69,12.521,37.576,19.429,14.049,8.281,1.8,48700.0,56100.0,71.25,11.8105,6.0,103.78,1.13,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,115,64,105,115,67.7,450.0,2.0,,0.429,6.111467339502679,,4.2801323269925415,2.550265147153159,2018-11-15,12666.67,21739.13
PROP-7AC8E10B6A19,2800000,Pune,Nighoje,Independent House,2,2,0,600,,,,,East,18.6896765536808,74.0403004662392,6.737,10.687,8.684,18.527,6.76,5.233,3.629,8.4,32222.55,23000.0,28.39,9.8571,1762.0,104.21,1.8,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,96,50,82,96,60.7,300.0,1.0,,,5.707110264748875,,3.380654480430826,2.384819243854806,2018-11-15,4666.67,4833.335
PROP-A0F16DB6A1BE,5500000,Bengaluru,Vimanapura,Apartment,2,3,1,1100,3.0,4.0,,,,13.127597102318134,77.51034957552527,5.436,1.334,2.977,12.649,7.023,8.092,2.986,28.7,17000.0,17000.0,17.0,3.7091,1.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Completed,100.0,31.0,39.0,8,0.5,0,72,41,67,72,43.7,550.0,1.5,,0.75,6.311734809152915,,2.8903717578961645,1.5494968069671338,2018-11-15,5000.0,5978.26
PROP-1D373E240526,24200000,Bengaluru,Langford Gardens,Apartment,3,3,1,1610,2.0,4.0,,,,13.12283838836874,77.4569545058346,1.852,1.554,2.831,14.706,5.239,2.319,2.158,40.6,56584.17,35000.0,30.0,1.7355,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,96.0,25.0,24.0,16,0.25,0,72,41,67,72,43.7,536.667,1.0,,0.5,6.287239409419709,,3.4339872044851463,1.0063142345217435,2018-11-15,15031.06,14390.529999999999
PROP-C890780AC3A3,1400000,Pune,Dhayari,Apartment,2,1,1,320,2.0,,,,,18.442217792072768,73.98331714595409,4.436,6.599,3.308,1.342,4.366,4.648,5.439,20.3,10763.64,9900.0,17.5,8.4857,11.0,104.21,1.8,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,96,50,82,96,60.7,160.0,0.5,,,5.081404364984463,,2.917770732084279,2.2497854014018444,2018-11-15,4375.0,4941.18
PROP-08FDDD23D115,19800000,Bengaluru,Varthur,Independent House,5,5,1,6660,,,,,,12.815833619069853,77.5181325201549,4.129,3.474,5.955,13.864,2.238,7.003,3.269,24.0,36600.0,35000.0,32.46,2.1212,15.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,1332.0,1.0,,,7.195187320178709,,3.510350695558678,1.138217543260469,2018-11-15,2972.97,4678.16
PROP-946CE94986C5,14000000,Bengaluru,Mathikere,Apartment,3,3,1,1606,1.0,4.0,,,,12.791049785572923,77.81995339021039,6.857,9.275,3.858,13.546,7.999,13.403,6.476,10.5,25000.0,25000.0,29.41,2.1429,1.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,37.9,58.0,22.0,6,0.333,0,75,42,69,75,47.3,535.333,1.0,,0.25,6.284755236820041,,3.414771501689273,1.1451459405736646,2018-11-15,8717.31,6444.555
PROP-B33BDA2666D5,4500000,Delhi,Dilshad Garden,Apartment,1,2,1,450,3.0,3.0,,,,28.70387480614044,77.24750764082785,3.904,3.908,6.67,15.864,2.259,3.246,2.618,25.7,15285.71,15000.0,24.44,4.0,7.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,75.5,49.0,37.0,18,0.333,0,308,174,285,308,179.0,450.0,2.0,,1.0,6.111467339502679,,3.2363227384719213,1.6094379124341005,2018-11-15,10000.0,8708.335
PROP-E0527F2E5C79,9460000,Chennai,Chembarambakkam,Apartment,3,3,0,1426,19.0,19.0,,,,13.056521996182406,80.11022070365793,2.029,2.487,1.727,11.068,2.111,1.405,1.033,46.0,,,,,,104.99,1.51,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,75.0,32.0,24.0,30,0.333,0,72,39,65,72,43.0,475.333,1.0,,1.0,6.16611718947145,,,,2018-11-15,6633.94,5143.9349999999995
PROP-595B39A77033,30000000,Mumbai,Santacruz East,Apartment,2,3,0,858,6.0,7.0,,,East,19.24618629328324,72.95651596176785,2.951,3.474,4.704,11.822,12.519,1.978,2.052,25.8,75611.11,85000.0,80.95,3.4,9.0,103.78,1.13,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,25.9,58.0,15.0,10,0.5,0,119,62,102,119,72.0,429.0,1.5,,0.857,6.063785208687608,,4.406109305189839,1.4816045409242156,2018-11-15,34965.03,18571.43
PROP-D5552C04BB76,16000000,Bengaluru,Ulsoor,Independent House,4,3,0,1000,,,,,,13.029074768114628,77.69636923705067,2.069,3.119,2.081,7.105,4.263,5.226,3.216,34.6,56584.17,35000.0,30.0,2.625,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,72,41,67,72,43.7,250.0,0.75,,,5.525452939131784,,3.4339872044851463,1.2878542883066382,2018-11-15,16000.0,11790.779999999999
PROP-9EADCB2B541B,8700000,Bengaluru,Virupakshapura,Apartment,3,3,1,1595,1.0,5.0,,,,12.826267923994346,77.3528060897021,9.59,7.795,10.71,6.829,17.037,9.1,6.405,4.6,11500.0,11500.0,13.9,1.5862,2.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,531.667,1.0,,0.2,6.277896463440142,,2.7013612129514133,0.9501896168796142,2018-11-15,5454.55,5042.09
PROP-61CC50130B08,32500000,Bengaluru,Jakkur,Villa,4,1,1,3500,,,,,South,13.014413273387722,77.64296306930282,2.213,2.351,2.729,3.932,5.804,3.002,1.913,36.6,43708.33,32000.0,37.23,1.1815,12.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,52.2,46.0,24.0,16,0.125,0,72,41,67,72,43.7,875.0,0.25,,,6.775366090936392,,3.643620547708321,0.7800127135815272,2018-11-15,9285.71,8325.025
PROP-5B17B30F0568,5000000,Bengaluru,Nelamangala,Apartment,3,3,1,1500,3.0,,,,,12.812762073972056,77.53040086941397,3.112,2.169,4.591,15.221,2.321,7.928,2.743,30.5,7500.0,7500.0,10.77,1.8,2.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,500.0,1.0,,,6.2166061010848646,,2.465553921272185,1.029619417181158,2018-11-15,3333.33,4667.725
PROP-299BC9A63381,7000000,Bengaluru,Bommasandra,Apartment,3,3,0,1447,1.0,,,,,13.000195460515387,77.77527013291875,1.435,3.761,4.126,8.051,6.033,3.25,3.995,35.1,36083.33,37500.0,18.61,6.4286,6.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,51.1,45.0,23.0,8,0.375,0,75,42,69,75,47.3,482.333,1.0,,,6.1807058570911,,2.976039640208255,2.005337415672564,2018-11-15,4837.6,4423.08
PROP-27FCD293E4E9,4800000,Chennai,Tharapakkam,Apartment,2,3,0,900,2.0,6.0,,,,13.068265362542462,80.10935060546676,1.944,1.178,1.997,10.258,2.724,2.149,1.827,46.4,,,,,,104.99,1.51,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,72,39,65,72,43.0,450.0,1.5,,0.333,6.111467339502679,,,,2018-11-15,5333.33,5333.33
