property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,listing_date,price_per_sqft,target_locality_median_ppsf
PROP-BC69938575CF,7500000,Bengaluru,Electronic City Phase Ii,Apartment,2,3,1,1500,11.0,31.0,,,,12.893519276569284,77.49948076057048,5.608,5.278,6.906,8.366,5.058,2.38,2.268,24.5,56584.17,35000.0,30.0,5.6,1777.0,126.45,3.26,8.44,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,77,40,65,77,48.0,750.0,1.5,,0.355,6.621405651764134,,3.4339872044851463,1.88706964903238,2021-11-15,5000.0,4731.58
PROP-80BD8116C653,12000000,Bengaluru,Amrutahalli,Apartment,2,3,1,1380,3.0,,,,,13.07596589837449,77.61095795614537,1.148,4.352,1.184,6.953,5.406,0.292,0.888,52.0,30000.0,30000.0,25.75,3.0,1.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,76.0,50.0,38.0,36,0.5,0,33,17,29,33,50.0,690.0,1.5,,,6.53813982376767,,3.2865344733420154,1.3862943611198906,2021-08-15,8695.65,6382.98
PROP-7EBBE3039AD6,7500000,Bengaluru,Varthur,Apartment,2,3,1,1045,26.0,26.0,,,,12.815833619069853,77.5181325201549,4.129,3.474,5.955,13.864,2.238,7.003,3.269,24.0,36600.0,35000.0,32.46,5.6,15.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,51.4,37.0,19.0,6,0.5,0,77,44,72,77,47.3,522.5,1.5,,1.0,6.260537030310592,,3.510350695558678,1.88706964903238,2019-11-15,7177.03,4656.32
PROP-B98C1F1911E6,11400000,Bengaluru,Chandapura,Villa,3,4,1,2225,,,,,East,12.951167596895775,77.75388582814793,1.783,4.169,6.757,2.536,4.524,4.912,5.382,29.4,19125.0,20500.0,21.25,2.1579,8.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,741.667,1.333,,,6.610247761211999,,3.1023420086122493,1.1499072497209382,2018-11-15,5123.6,4500.0
PROP-59813ECCB287,18000000,Bengaluru,Malleswaram,Apartment,3,3,0,1200,1.0,4.0,,,,12.830944848634983,77.67575657305792,4.855,4.122,6.14,10.266,9.373,5.282,5.704,16.4,56584.17,35000.0,30.0,2.3333,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Completed,100.0,29.0,32.0,32,0.312,0,33,18,29,33,53.0,400.0,1.0,,0.25,5.993961427306569,,3.4339872044851463,1.2039628042759356,2019-08-15,15000.0,12189.869999999999
PROP-88E9B0B742F2,6000000,Bengaluru,Lingadheeranahalli,Apartment,2,3,1,924,4.0,7.0,,,,13.15547935235022,77.75653192463894,4.363,10.614,10.921,11.617,8.297,6.296,3.548,9.8,56584.17,35000.0,30.0,7.0,1777.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,34.9,43.0,15.0,18,0.5,0,67,38,62,67,43.0,462.0,1.5,,0.571,6.137727054086234,,3.4339872044851463,2.079441541679836,2019-11-15,6493.51,6486.49
PROP-70F9D921B769,14000000,Bengaluru,Krishnarajapura,Apartment,3,3,1,1885,4.0,,,,,12.922354681579932,77.37931126725316,6.03,0.586,1.186,3.891,7.943,2.109,4.96,37.9,56584.17,35000.0,30.0,3.0,1777.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,107,55,91,107,108.7,628.333,1.0,,,6.444660528376179,,3.4339872044851463,1.3862943611198906,2022-02-15,7427.06,5328.045
PROP-0BAC9A555163,7200000,Bengaluru,Vibhutipura,Apartment,2,3,0,1080,4.0,,,,North-East,13.129627051554404,77.78989432838097,0.784,12.346,11.939,13.365,9.047,9.777,6.276,22.6,8000.0,8000.0,8.0,1.3333,1.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,64.4,45.0,29.0,6,0.333,0,67,38,62,67,43.0,540.0,1.5,,,6.293419278846481,,2.19722457733622,0.8472835745708761,2019-11-15,6666.67,6681.96
PROP-32BB5F44EF93,7500000,Bengaluru,Vibhutipura,Apartment,2,3,0,1100,4.0,5.0,,,North,13.129627051554404,77.78989432838097,0.784,12.346,11.939,13.365,9.047,9.777,6.276,22.6,8000.0,8000.0,8.0,1.28,1.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,64.4,45.0,29.0,6,0.333,0,67,38,62,67,43.0,550.0,1.5,,0.8,6.311734809152915,,2.19722457733622,0.8241754429663494,2019-11-15,6818.18,6681.96
PROP-45E128B27CEA,15500000,Bengaluru,Thanisandra,Apartment,3,3,1,1996,1.0,,,,,13.1529947033429,77.62327195010114,5.247,7.484,5.541,8.968,9.376,3.78,3.867,12.2,90519.05,37000.0,40.0,2.8645,21.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,25.0,28.0,7.0,21,0.571,1,60,34,56,60,63.0,665.333,1.0,,,6.5017895455820405,,3.713572066704308,1.351832307564789,2021-05-15,7765.53,6710.53
PROP-EA850BBABA26,10800000,Bengaluru,Chandapura,Villa,3,4,1,2400,,,,,,12.951167596895775,77.75388582814793,1.783,4.169,6.757,2.536,4.524,4.912,5.382,29.4,19125.0,20500.0,21.25,2.2778,8.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,800.0,1.333,,,6.68586094706836,,3.1023420086122493,1.18717246564759,2018-05-15,4500.0,4500.0
PROP-F6D81B2F5910,3400000,Bengaluru,Bommasandra,Apartment,2,3,0,830,,,,,,13.000195460515387,77.77527013291875,1.435,3.761,4.126,8.051,6.033,3.25,3.995,35.1,36083.33,37500.0,18.61,13.2353,6.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,58,33,54,58,68.3,415.0,1.5,,,6.030685260261263,,2.976039640208255,2.655724795323525,2021-05-15,4096.39,4375.0
PROP-5765982C487B,5500000,Bengaluru,Hsr Layout,Apartment,2,3,1,1000,,,,,,12.970296,77.638803,1.888,1.978,2.396,0.995,3.261,4.047,2.372,43.1,57300.0,50000.0,38.24,10.9091,15.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,0,Unregistered,,,,0,1.0,0,33,17,28,33,52.0,500.0,1.5,,,6.2166061010848646,,3.6696966346971625,2.4773028137612685,2018-08-15,5500.0,5660.38
PROP-B9E9E5D0B87A,6700000,Bengaluru,Banashankari,Apartment,2,3,1,1000,2.0,10.0,,,,12.9670415,77.6311245,2.597,2.76,2.728,1.619,2.526,3.52,2.678,39.3,58690.91,66300.0,27.88,11.8746,11.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,34.0,50.0,17.0,12,0.417,0,33,17,28,33,52.0,500.0,1.5,,0.2,6.2166061010848646,,3.3631493140246254,2.555256378106016,2018-08-15,6700.0,6550.0
PROP-D370A01D32A7,6000000,Bengaluru,Subramanyapura,Apartment,2,3,1,1164,1.0,4.0,,,,13.217927564813053,77.38187986578485,14.017,11.818,11.343,28.042,18.137,12.702,8.226,2.2,56584.17,35000.0,30.0,7.0,1777.0,117.94,1.5,7.77,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Ongoing,59.6,52.0,31.0,9,0.778,0,61,32,53,61,63.0,582.0,1.5,0.842,0.25,6.368187186350492,0.6108519378331151,3.4339872044851463,2.079441541679836,2020-05-15,5154.64,5525.985000000001
PROP-5306FECA1A77,3776000,Bengaluru,Chandapura,Apartment,2,3,1,870,2.0,,,,,12.951167596895775,77.75388582814793,1.783,4.169,6.757,2.536,4.524,4.912,5.382,29.4,19125.0,20500.0,21.25,6.5148,8.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,95.1,41.0,39.0,18,0.278,0,68,37,61,68,70.7,435.0,1.5,,,6.077642243349034,,3.1023420086122493,2.016874409411007,2019-05-15,4340.23,4500.0
PROP-5CC4D652FF93,8300000,Bengaluru,Kasavanahalli,Apartment,2,3,0,1200,,,,Semi-Furnished,East,12.961492916811272,77.43726094528475,1.008,4.044,6.448,3.799,1.816,5.314,5.83,34.6,49258.82,40000.0,33.09,5.7831,17.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,1,Ongoing,53.4,58.0,31.0,11,0.727,2,75,42,69,75,43.7,600.0,1.5,,,6.398594934535208,,3.529004086149812,1.9144342245944703,2022-11-15,6916.67,6338.25
PROP-5C8689644998,6300000,Bengaluru,Sarjapur,Villa,2,3,1,950,,,,,,12.850485172985668,77.47419917828631,9.3,8.046,3.594,8.118,6.133,3.195,5.613,14.8,43888.89,38000.0,21.71,7.2381,9.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,107,55,91,107,108.7,475.0,1.5,,,6.16541785423142,,3.122805356117467,2.1087697348088708,2022-02-15,6631.58,5711.61
PROP-F350E6D1EED2,7000000,Bengaluru,Singasandra,Apartment,2,3,1,1188,1.0,4.0,,,,13.06566826209474,77.77193381535483,3.385,5.453,4.644,10.949,6.784,5.09,3.404,20.6,49500.0,51500.0,24.06,8.8286,4.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,1,Ongoing,78.9,38.0,30.0,6,0.833,1,75,42,69,75,43.7,594.0,1.5,,0.25,6.38856140554563,,3.221272949467922,2.285296502856504,2022-11-15,5892.26,5714.29
PROP-516147147170,5850000,Bengaluru,Sorahunase,Apartment,3,3,0,1495,1.0,4.0,,,East,13.094960898250545,77.71262691495478,4.515,3.292,2.764,4.263,0.432,1.989,0.883,33.1,56584.17,35000.0,30.0,7.1795,1777.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,25.0,28.0,11,0.909,3,29,15,25,29,50.7,498.333,1.0,,0.25,6.21327320785209,,3.4339872044851463,2.101631024052089,2022-08-15,3913.04,5685.4
PROP-FAF5B514A908,7000000,Bengaluru,Volagerekallahalli,Apartment,2,3,1,1240,3.0,3.0,,,,12.823040606180252,77.54953053247245,4.021,1.727,3.596,16.792,2.606,6.991,1.661,31.6,56584.17,35000.0,30.0,6.0,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,62.5,56.0,35.0,7,0.286,0,75,42,69,75,47.3,620.0,1.5,,1.0,6.431331081933479,,3.4339872044851463,1.9459101490553128,2018-11-15,5645.16,5628.7
PROP-4B1832D2ED74,5000000,Bengaluru,Varthur,Apartment,2,3,0,1155,4.0,5.0,,,,12.815833619069853,77.5181325201549,4.129,3.474,5.955,13.864,2.238,7.003,3.269,24.0,36600.0,35000.0,32.46,8.4,15.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,577.5,1.5,,0.8,6.360438546633731,,3.510350695558678,2.2407096892759584,2020-11-15,4329.0,4656.32
PROP-862BB7115783,9000000,Bengaluru,Thanisandra,Apartment,2,3,0,1256,8.0,12.0,,,,13.1529947033429,77.62327195010114,5.247,7.484,5.541,8.968,9.376,3.78,3.867,12.2,90519.05,37000.0,40.0,4.9333,21.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,37.5,40.0,15.0,12,0.75,0,72,41,67,72,43.7,628.0,1.5,,0.667,6.444131256700441,,3.713572066704308,1.7805805506366208,2018-11-15,7165.61,6710.53
PROP-C9818BBCF139,7500000,Bengaluru,Arakere,Apartment,2,3,1,1350,0.0,4.0,,,,12.723861108268707,77.46714315745626,10.828,9.332,3.732,17.34,2.614,13.254,14.738,19.0,56584.17,35000.0,30.0,5.6,1777.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,1,Ongoing,38.7,31.0,12.0,10,0.7,1,73,39,64,73,46.0,675.0,1.5,,0.0,6.516193076042964,,3.4339872044851463,1.88706964903238,2022-11-15,5555.56,5945.5
PROP-6838D317DBD2,8000000,Bengaluru,Sarjapur,Villa,3,3,1,1800,,,,Semi-Furnished,East,12.850485172985668,77.47419917828631,9.3,8.046,3.594,8.118,6.133,3.195,5.613,14.8,43888.89,38000.0,21.71,5.7,9.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,600.0,1.0,,,6.398594934535208,,3.122805356117467,1.9021075263969205,2020-08-15,4444.44,5711.61
PROP-78FFFAC65EA2,8900000,Bengaluru,Judicial Layout,Apartment,3,3,1,1745,2.0,3.0,,,,13.069551605424792,77.45855666645717,2.706,4.394,5.764,10.449,1.045,1.168,1.251,34.8,131000.0,72000.0,38.19,9.7079,4.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,1,Ongoing,89.7,39.0,35.0,16,0.812,2,90,49,81,90,97.0,581.667,1.0,,0.667,6.367615839629587,,3.66842161221154,2.370981786802396,2022-02-15,5100.29,8409.79
PROP-ABA6DC54BD99,12000000,Bengaluru,Konadasapura,Apartment,3,3,0,1527,,,1.0,Fully-Furnished,West,12.779476417904633,77.53526286045992,1.204,2.659,4.228,17.44,6.058,7.428,5.871,34.3,56584.17,35000.0,30.0,3.5,1777.0,106.95,1.83,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Completed,100.0,36.0,36.0,13,0.846,0,106,58,96,106,105.7,509.0,1.0,,,6.234410725718371,,3.4339872044851463,1.5040773967762742,2019-02-15,7858.55,7438.85
PROP-D8AFD17768A5,8500000,Bengaluru,Choodasandra,Apartment,2,3,1,1146,4.0,4.0,,,,12.751500929003312,77.53460370130908,4.097,5.632,5.974,19.275,6.25,6.053,8.552,18.1,24750.0,25500.0,27.08,3.6,4.0,106.95,1.83,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Ongoing,35.3,51.0,18.0,13,0.462,0,106,58,96,106,105.7,573.0,1.5,,1.0,6.352629396319567,,3.3350575791576103,1.5260563034950492,2019-02-15,7417.1,7009.35
PROP-8E0E3C02861D,6000000,Bengaluru,R T Nagar,Apartment,2,3,0,1200,1.0,3.0,,,,12.7227584045097,77.83844257364053,9.77,7.516,11.697,21.087,10.526,19.944,6.962,5.5,56584.17,35000.0,30.0,7.0,1777.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,114,60,98,114,112.7,600.0,1.5,,0.333,6.398594934535208,,3.4339872044851463,2.079441541679836,2021-02-15,5000.0,6004.9
PROP-AA66DE4E34BC,11500000,Bengaluru,Battarahalli,Apartment,3,3,1,1735,8.0,30.0,,,,13.017118581319188,77.37307385002029,1.568,3.24,3.575,8.753,11.097,4.009,7.332,29.6,55000.0,55000.0,32.19,5.7391,3.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,27,15,25,27,48.3,578.333,1.0,,0.267,6.361877441783069,,3.502248625731883,1.907926384850867,2019-08-15,6628.24,5658.655000000001
PROP-B17DC3753847,7900000,Bengaluru,Kalkere,Apartment,3,3,0,1480,0.0,5.0,,,,13.063623265186694,77.59205805841606,2.108,2.046,1.976,7.747,4.381,2.402,3.353,41.0,56584.17,35000.0,30.0,5.3165,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,32.4,37.0,12.0,15,0.667,0,33,17,29,33,50.0,493.333,1.0,,0.0,6.203209379160762,,3.4339872044851463,1.843165257287955,2021-08-15,5337.84,5328.495
PROP-3C65B13E345B,12500000,Bengaluru,Krishnarajapura,Apartment,2,3,1,1205,2.0,,,,,12.922354681579932,77.37931126725316,6.03,0.586,1.186,3.891,7.943,2.109,4.96,37.9,56584.17,35000.0,30.0,3.36,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,64.7,51.0,33.0,15,0.267,0,33,18,29,33,53.0,602.5,1.5,,,6.402746040537586,,3.4339872044851463,1.4724720573609429,2019-08-15,10373.44,5328.045
PROP-750DCBEC8C5E,4600000,Bengaluru,Whitefield,Apartment,2,3,0,1165,4.0,4.0,,,,13.014315,77.638229,1.96,2.64,2.586,3.902,5.484,2.706,1.659,38.1,90523.26,63500.0,40.76,16.5652,86.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,58.3,48.0,28.0,5,0.6,0,31,17,28,31,49.0,582.5,1.5,,1.0,6.3690444517266105,,3.731938943574383,2.8659196719325,2018-08-15,3948.5,5580.610000000001
PROP-EF35386CFA74,6000000,Bengaluru,Singasandra,Apartment,2,3,1,1055,4.0,4.0,,,,13.06566826209474,77.77193381535483,3.385,5.453,4.644,10.949,6.784,5.09,3.404,20.6,49500.0,51500.0,24.06,10.3,4.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,86,48,79,86,96.0,527.5,1.5,,1.0,6.270042805310292,,3.221272949467922,2.424802725718295,2020-02-15,5687.2,5714.29
PROP-4C0A6F294896,6000000,Bengaluru,Kengeri Satellite Town,Apartment,2,3,0,1030,1.0,4.0,,,,13.049486620076587,77.83412368577534,2.89,9.73,9.253,15.574,13.655,5.336,7.372,16.3,11166.67,8000.0,15.38,1.6,3.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,45.1,51.0,23.0,5,0.4,0,67,38,62,67,43.0,515.0,1.5,,0.25,6.246106765481563,,2.796061078424924,0.9555114450274363,2019-11-15,5825.24,5160.975
PROP-C300EDB2194F,7500000,Bengaluru,Kannamangala,Apartment,3,3,1,1625,3.0,10.0,,,,13.042551861473124,77.535823920655,4.431,5.232,4.386,2.831,6.253,5.604,3.732,23.1,77666.67,70000.0,31.4,11.2,3.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,1,Ongoing,28.9,45.0,13.0,20,0.6,1,99,56,91,99,98.0,541.667,1.0,,0.3,6.296495872144802,,3.478158422798284,2.501435951739211,2021-02-15,4615.38,5869.8
PROP-6A004EB6096C,17000000,Bengaluru,Jp Nagar,Apartment,3,3,1,1630,12.0,14.0,,,,13.163401801134947,77.51549012783907,4.489,2.022,5.472,16.445,9.527,10.005,4.886,27.3,50566.67,38000.0,26.82,2.6824,15.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,79.3,29.0,23.0,22,0.227,0,72,41,67,72,43.7,543.333,1.0,,0.857,6.2995611919322965,,3.325755186495297,1.3035647135208943,2018-11-15,10429.45,5714.29
PROP-2343EDFFA880,11000000,Bengaluru,Hosakerehalli,Villa,5,4,1,2400,,,,,,13.076392508222554,77.83946198274971,3.418,11.526,10.903,18.005,13.53,7.729,9.02,12.1,4500.0,4500.0,45.0,0.4909,1.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,99,56,91,99,98.0,480.0,0.8,,,6.175867270105761,,3.828641396489095,0.3993799644522163,2021-02-15,4583.33,5483.87
PROP-D4B72F51107F,5600000,Bengaluru,Hebbal,Apartment,2,6,0,800,2.0,3.0,,,,12.948946,77.58410599999999,2.369,3.118,1.697,6.863,0.867,3.733,3.111,43.2,119857.14,75000.0,43.75,16.0714,35.0,117.94,1.5,7.77,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,59,33,54,59,71.3,400.0,3.0,,0.667,5.993961427306569,,3.801091444720865,2.837404548674684,2020-05-15,7000.0,6040.27
PROP-45AC659C4EE0,40000000,Bengaluru,Jakkur,Apartment,4,5,1,4895,,,,,,13.014413273387722,77.64296306930282,2.213,2.351,2.729,3.932,5.804,3.002,1.913,36.6,43708.33,32000.0,37.23,0.96,12.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,1,Ongoing,55.1,49.0,27.0,11,0.818,2,64,34,56,64,67.3,1223.75,1.25,,,7.110492020518684,,3.643620547708321,0.6729444732424258,2022-05-15,8171.6,7770.01
PROP-6902E0017DAC,28700000,Bengaluru,Whitefield,Apartment,3,4,1,2700,3.0,,,,,13.014315,77.638229,1.96,2.64,2.586,3.902,5.484,2.706,1.659,38.1,90523.26,63500.0,40.76,2.6551,86.0,106.95,1.83,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Ongoing,40.0,60.0,24.0,9,0.556,0,93,50,82,93,91.7,900.0,1.333,,,6.803505257608338,,3.731938943574383,1.2961234526085916,2019-02-15,10629.63,5580.610000000001
PROP-C8E42F858B13,5850000,Bengaluru,Hsr Layout,Apartment,2,3,1,1136,3.0,,,,,12.970296,77.638803,1.888,1.978,2.396,0.995,3.261,4.047,2.372,43.1,57300.0,50000.0,38.24,10.2564,15.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,32,16,27,32,52.7,568.0,1.5,,,6.343880434126331,,3.6696966346971625,2.4209368557833786,2022-08-15,5149.65,5660.38
PROP-EBC763054C20,13000000,Bengaluru,Varthur,Apartment,2,3,0,1264,20.0,26.0,,,,12.815833619069853,77.5181325201549,4.129,3.474,5.955,13.864,2.238,7.003,3.269,24.0,36600.0,35000.0,32.46,3.2308,15.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,77,44,72,77,47.3,632.0,1.5,,0.769,6.450470422144176,,3.510350695558678,1.442391100471761,2019-11-15,10284.81,4656.32
PROP-72163A8EF223,13500000,Bengaluru,Sahakara Nagar,Apartment,3,3,0,1450,13.0,15.0,,,,12.939665123984955,77.40746228775271,2.424,1.632,2.475,0.647,4.45,4.961,4.783,35.8,45357.14,40000.0,26.92,3.5556,7.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,16.7,48.0,8.0,7,0.429,0,58,33,54,58,68.3,483.333,1.0,,0.867,6.182772686670691,,3.329343277894172,1.516357245418059,2021-05-15,9310.34,6028.37
PROP-47AC877D03EE,5600000,Bengaluru,Hulimavu,Apartment,2,3,1,1100,2.0,4.0,,,,13.006449448793145,77.55138515728964,1.318,3.538,0.157,1.825,4.24,3.727,1.068,53.9,45222.22,30000.0,27.23,6.4286,9.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,64,34,56,64,67.3,550.0,1.5,,0.5,6.311734809152915,,3.340385242265398,2.005337415672564,2022-05-15,5090.91,5166.67
PROP-538AFEFCD20F,4000000,Bengaluru,Yelahanka,Apartment,2,3,1,900,0.0,4.0,,,,12.994689,77.62023049999999,2.239,2.696,1.564,2.687,2.597,1.901,1.465,47.5,111916.67,45000.0,30.86,13.5,30.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,58,31,51,58,60.3,450.0,1.5,,0.0,6.111467339502679,,3.4613513044819024,2.6741486494265287,2019-05-15,4444.44,5372.135
PROP-7EE327B85B5D,5000000,Bengaluru,Electronic City Phase Ii,Apartment,2,3,0,870,4.0,4.0,,,,12.893519276569284,77.49948076057048,5.608,5.278,6.906,8.366,5.058,2.38,2.268,24.5,56584.17,35000.0,30.0,8.4,1777.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,77,44,72,77,47.3,435.0,1.5,,1.0,6.077642243349034,,3.4339872044851463,2.2407096892759584,2019-11-15,5747.13,4731.58
PROP-7F12B29DD2C1,9000000,Bengaluru,Electronic City Phase Ii,Apartment,3,3,1,1500,24.0,31.0,,,,12.893519276569284,77.49948076057048,5.608,5.278,6.906,8.366,5.058,2.38,2.268,24.5,56584.17,35000.0,30.0,4.6667,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,500.0,1.0,,0.774,6.2166061010848646,,3.4339872044851463,1.7346069377237463,2019-05-15,6000.0,4731.58
