rera_id,developer,project_name,city,locality,project_status,project_start_date,project_completion_date,total_units,sold_units,unsold_units
RERA-MHA-H4043933,MJ,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2017-06-01,2019-11-01,86,62,24
RERA-KAR-H7744108,MJ,Legacy Heights Phase 4,Bengaluru,Multiple Localities,Completed,2016-05-01,2018-09-01,67,43,24
RERA-DEL-H6865854,MJ,Legacy Heights Phase 5,Delhi,Multiple Localities,Ongoing,2018-07-01,2021-01-01,215,131,84
RERA-TNR-H0527110,MJ,Legacy Heights Phase 6,Chennai,Multiple Localities,Ongoing,2018-07-01,2021-01-01,323,206,117
RERA-TEL-H4078715,Atco,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2015-04-01,2017-07-01,100,86,14
RERA-MHA-H0592733,Atco,Legacy Heights Phase 2,Mumbai,Multiple Localities,Ongoing,2017-10-01,2021-07-01,128,81,47
RERA-DEL-H8473067,Atco,Legacy Heights Phase 3,Delhi,Multiple Localities,Completed,2015-04-01,2017-07-01,255,153,102
RERA-MHA-H1869297,Atco,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2013-02-01,2015-03-01,114,69,45
RERA-MHA-H7221690,Atco,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2014-11-01,2017-09-01,75,67,8
RERA-KAR-H6073585,Atco,Legacy Heights Phase 6,Bengaluru,Multiple Localities,Completed,2013-02-01,2015-03-01,264,205,59
RERA-MHA-H2225510,Atco,Legacy Heights Phase 7,Mumbai,Multiple Localities,Ongoing,2018-11-01,2022-09-01,261,206,55
RERA-TNR-H9618692,Atco,Legacy Heights Phase 8,Chennai,Multiple Localities,Completed,2016-09-01,2020-05-01,302,259,43
RERA-WBR-H7618002,SLV,Legacy Heights Phase 1,Kolkata,Multiple Localities,Completed,2014-03-01,2016-05-01,279,220,59
RERA-KAR-H8351731,SLV,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Completed,2015-12-01,2018-11-01,109,86,23
RERA-MHA-H9719602,SLV,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2014-07-01,2018-01-01,196,123,73
RERA-KAR-H2587333,SLV,Legacy Heights Phase 4,Bengaluru,Multiple Localities,Completed,2017-06-01,2019-11-01,250,169,81
RERA-KAR-H1135793,SLV,Legacy Heights Phase 5,Bengaluru,Multiple Localities,Completed,2013-06-01,2016-11-01,248,183,65
RERA-TEL-H6216768,SLV,Legacy Heights Phase 6,Hyderabad,Multiple Localities,Completed,2012-05-01,2015-09-01,293,240,53
RERA-TEL-H5045129,SLV,Legacy Heights Phase 7,Hyderabad,Multiple Localities,Completed,2013-02-01,2015-03-01,247,192,55
RERA-TEL-H2538092,SLV,Legacy Heights Phase 8,Hyderabad,Multiple Localities,Completed,2016-09-01,2020-05-01,55,40,15
RERA-KAR-H9667202,SLV,Legacy Heights Phase 9,Bengaluru,Multiple Localities,Completed,2014-03-01,2016-05-01,217,138,79
RERA-MHA-H7140256,SLV,Legacy Heights Phase 10,Mumbai,Multiple Localities,Completed,2012-05-01,2015-09-01,86,72,14
RERA-TEL-H8757271,SLV,Legacy Heights Phase 11,Hyderabad,Multiple Localities,Ongoing,2019-04-01,2022-07-01,199,173,26
RERA-MHA-H7728812,SLV,Legacy Heights Phase 12,Mumbai,Multiple Localities,Completed,2016-09-01,2020-05-01,217,154,63
RERA-TNR-H5012235,SLV,Legacy Heights Phase 13,Chennai,Multiple Localities,Completed,2015-04-01,2017-07-01,103,69,34
RERA-DEL-H1608445,Ambiant,Legacy Heights Phase 1,Delhi,Multiple Localities,Completed,2017-02-01,2020-03-01,132,116,16
RERA-WBR-H0930221,Ambiant,Legacy Heights Phase 2,Kolkata,Multiple Localities,Ongoing,2017-10-01,2021-07-01,192,163,29
RERA-DEL-H6539101,Ambiant,Legacy Heights Phase 3,Delhi,Multiple Localities,Completed,2017-06-01,2019-11-01,333,213,120
RERA-WBR-H5064658,Ambiant,Legacy Heights Phase 4,Kolkata,Multiple Localities,Completed,2014-07-01,2018-01-01,66,56,10
RERA-TNR-H1275632,Ambiant,Legacy Heights Phase 5,Chennai,Multiple Localities,Completed,2012-09-01,2015-05-01,251,188,63
RERA-WBR-H1032966,Mana,Legacy Heights Phase 1,Kolkata,Multiple Localities,Ongoing,2018-03-01,2021-05-01,152,130,22
RERA-DEL-H7475230,Mana,Legacy Heights Phase 2,Delhi,Multiple Localities,Ongoing,2018-07-01,2021-01-01,142,120,22
RERA-WBR-H6251583,Mana,Legacy Heights Phase 3,Kolkata,Multiple Localities,Ongoing,2019-04-01,2022-07-01,199,179,20
RERA-TEL-H1328978,Mana,Legacy Heights Phase 4,Hyderabad,Multiple Localities,Completed,2014-03-01,2016-05-01,265,196,69
RERA-MHA-H0219569,Mana,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2013-02-01,2015-03-01,284,195,89
RERA-TNR-H8067431,Mana,Legacy Heights Phase 6,Chennai,Multiple Localities,Ongoing,2019-12-01,2023-11-01,133,98,35
RERA-MHA-H4776603,Mana,Legacy Heights Phase 7,Pune,Multiple Localities,Completed,2015-08-01,2019-03-01,52,35,17
RERA-MHA-H4948644,Brigade,Legacy Heights Phase 1,Pune,Multiple Localities,Completed,2016-09-01,2020-05-01,181,128,53
RERA-TEL-H9628624,Brigade,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Completed,2012-05-01,2015-09-01,311,270,41
RERA-MHA-H9940911,Brigade,Legacy Heights Phase 3,Mumbai,Multiple Localities,Ongoing,2019-04-01,2022-07-01,219,192,27
RERA-TNR-H8680116,Brigade,Legacy Heights Phase 4,Chennai,Multiple Localities,Completed,2016-01-01,2019-01-01,92,69,23
RERA-TNR-H7745382,Brigade,Legacy Heights Phase 5,Chennai,Multiple Localities,Ongoing,2018-11-01,2022-09-01,327,215,112
RERA-MHA-H8893904,Brigade,Legacy Heights Phase 6,Pune,Multiple Localities,Completed,2012-01-01,2014-01-01,57,42,15
RERA-DEL-H4168725,Brigade,Legacy Heights Phase 7,Delhi,Multiple Localities,Ongoing,2017-10-01,2021-07-01,105,87,18
RERA-MHA-H3623189,Brigade,Legacy Heights Phase 8,Pune,Multiple Localities,Completed,2017-06-01,2019-11-01,112,92,20
RERA-MHA-H4030463,Brigade,Legacy Heights Phase 9,Mumbai,Multiple Localities,Ongoing,2019-04-01,2022-07-01,266,175,91
RERA-TNR-H9395970,Brigade,Legacy Heights Phase 10,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,88,64,24
RERA-WBR-H4672815,Brigade,Legacy Heights Phase 11,Kolkata,Multiple Localities,Ongoing,2019-08-01,2022-03-01,123,89,34
RERA-TNR-H9939107,Brigade,Legacy Heights Phase 12,Chennai,Multiple Localities,Completed,2015-12-01,2018-11-01,161,96,65
RERA-KAR-H6413641,Vijaya,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2013-02-01,2015-03-01,242,179,63
RERA-TNR-H5256401,Vijaya,Legacy Heights Phase 2,Chennai,Multiple Localities,Completed,2013-02-01,2015-03-01,340,251,89
RERA-KAR-H8813783,Vijaya,Legacy Heights Phase 3,Bengaluru,Multiple Localities,Ongoing,2019-12-01,2023-11-01,161,141,20
RERA-MHA-H9450556,Vijaya,Legacy Heights Phase 4,Pune,Multiple Localities,Completed,2016-01-01,2019-01-01,283,243,40
RERA-KAR-H3660718,Midhila,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Ongoing,2018-03-01,2021-05-01,195,124,71
RERA-KAR-H0295261,Midhila,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Completed,2017-06-01,2019-11-01,43,34,9
RERA-TNR-H5805409,Midhila,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2013-10-01,2016-07-01,290,229,61
RERA-TEL-H7305384,Gagan,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2012-09-01,2015-05-01,318,254,64
RERA-TNR-H1229066,Gagan,Legacy Heights Phase 2,Chennai,Multiple Localities,Completed,2014-11-01,2017-09-01,89,61,28
RERA-MHA-H3389653,Gagan,Legacy Heights Phase 3,Mumbai,Multiple Localities,Completed,2017-06-01,2019-11-01,323,258,65
RERA-DEL-H8424940,VBHC,Legacy Heights Phase 1,Delhi,Multiple Localities,Completed,2016-01-01,2019-01-01,237,168,69
RERA-TEL-H5013102,VBHC,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Ongoing,2018-11-01,2022-09-01,263,191,72
RERA-TEL-H0228536,VBHC,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2012-05-01,2015-09-01,167,110,57
RERA-TNR-H8105599,VBHC,Legacy Heights Phase 4,Chennai,Multiple Localities,Ongoing,2019-12-01,2023-11-01,301,270,31
RERA-TNR-H4699394,VBHC,Legacy Heights Phase 5,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,238,192,46
RERA-KAR-H0614885,VBHC,Legacy Heights Phase 6,Bengaluru,Multiple Localities,Completed,2017-02-01,2020-03-01,194,172,22
RERA-TNR-H8837194,VBHC,Legacy Heights Phase 7,Chennai,Multiple Localities,Completed,2014-03-01,2016-05-01,164,118,46
RERA-DEL-H8375192,VBHC,Legacy Heights Phase 8,Delhi,Multiple Localities,Completed,2012-09-01,2015-05-01,250,215,35
RERA-TNR-H3105717,VBHC,Legacy Heights Phase 9,Chennai,Multiple Localities,Completed,2017-02-01,2020-03-01,205,129,76
RERA-DEL-H3291896,VBHC,Legacy Heights Phase 10,Delhi,Multiple Localities,Completed,2012-01-01,2014-01-01,295,203,92
RERA-TNR-H0901749,VBHC,Legacy Heights Phase 11,Chennai,Multiple Localities,Completed,2017-06-01,2019-11-01,154,117,37
RERA-TEL-H9195782,VBHC,Legacy Heights Phase 12,Hyderabad,Multiple Localities,Ongoing,2018-03-01,2021-05-01,44,26,18
RERA-TEL-H7963084,VBHC,Legacy Heights Phase 13,Hyderabad,Multiple Localities,Completed,2016-05-01,2018-09-01,308,184,124
RERA-TEL-H5451158,VBHC,Legacy Heights Phase 14,Hyderabad,Multiple Localities,Ongoing,2018-07-01,2021-01-01,181,121,60
RERA-KAR-H4968433,Vishnu,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2013-10-01,2016-07-01,193,156,37
RERA-KAR-H5661295,Vishnu,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Ongoing,2019-08-01,2022-03-01,243,189,54
RERA-TEL-H0338715,Vishnu,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2015-12-01,2018-11-01,243,177,66
RERA-KAR-H2063688,Vishnu,Legacy Heights Phase 4,Bengaluru,Multiple Localities,Completed,2012-01-01,2014-01-01,169,106,63
RERA-KAR-H0398209,Vishnu,Legacy Heights Phase 5,Bengaluru,Multiple Localities,Completed,2013-06-01,2016-11-01,327,238,89
RERA-TEL-H8211736,Vishnu,Legacy Heights Phase 6,Hyderabad,Multiple Localities,Completed,2012-05-01,2015-09-01,242,176,66
RERA-KAR-H8098906,Vishnu,Legacy Heights Phase 7,Bengaluru,Multiple Localities,Completed,2014-03-01,2016-05-01,242,196,46
RERA-TNR-H0641170,Vishnu,Legacy Heights Phase 8,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,48,38,10
RERA-MHA-H0443159,MC,Legacy Heights Phase 1,Mumbai,Multiple Localities,Ongoing,2019-04-01,2022-07-01,114,70,44
RERA-DEL-H0984001,MC,Legacy Heights Phase 2,Delhi,Multiple Localities,Completed,2013-02-01,2015-03-01,116,89,27
RERA-TEL-H4287607,MC,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Ongoing,2019-08-01,2022-03-01,42,30,12
RERA-TNR-H9266469,MC,Legacy Heights Phase 4,Chennai,Multiple Localities,Completed,2017-02-01,2020-03-01,230,190,40
RERA-TNR-H8889990,MC,Legacy Heights Phase 5,Chennai,Multiple Localities,Ongoing,2018-07-01,2021-01-01,256,171,85
RERA-DEL-H6502017,MC,Legacy Heights Phase 6,Delhi,Multiple Localities,Completed,2013-10-01,2016-07-01,106,72,34
RERA-TNR-H0502988,MC,Legacy Heights Phase 7,Chennai,Multiple Localities,Completed,2016-09-01,2020-05-01,140,106,34
RERA-WBR-H7466455,MC,Legacy Heights Phase 8,Kolkata,Multiple Localities,Ongoing,2019-08-01,2022-03-01,74,44,30
RERA-TNR-H9087112,MC,Legacy Heights Phase 9,Chennai,Multiple Localities,Completed,2012-01-01,2014-01-01,215,141,74
RERA-WBR-H6815361,MC,Legacy Heights Phase 10,Kolkata,Multiple Localities,Completed,2013-02-01,2015-03-01,102,90,12
RERA-TNR-H5806886,MC,Legacy Heights Phase 11,Chennai,Multiple Localities,Ongoing,2018-07-01,2021-01-01,302,253,49
RERA-MHA-H7426049,Srinivasa,Legacy Heights Phase 1,Mumbai,Multiple Localities,Completed,2013-02-01,2015-03-01,94,82,12
RERA-WBR-H6867466,Srinivasa,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2014-11-01,2017-09-01,231,198,33
RERA-MHA-H4797624,Srinivasa,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2012-09-01,2015-05-01,241,163,78
RERA-TNR-H7206748,Srinivasa,Legacy Heights Phase 4,Chennai,Multiple Localities,Completed,2016-01-01,2019-01-01,79,70,9
RERA-WBR-H9304398,Srinivasa,Legacy Heights Phase 5,Kolkata,Multiple Localities,Ongoing,2018-11-01,2022-09-01,73,60,13
RERA-KAR-H6312474,Srinivasa,Legacy Heights Phase 6,Bengaluru,Multiple Localities,Completed,2014-03-01,2016-05-01,266,223,43
RERA-WBR-H1651322,Srinivasa,Legacy Heights Phase 7,Kolkata,Multiple Localities,Completed,2014-03-01,2016-05-01,107,95,12
RERA-TEL-H1423437,Srinivasa,Legacy Heights Phase 8,Hyderabad,Multiple Localities,Completed,2017-06-01,2019-11-01,169,111,58
RERA-WBR-H6803550,Srinivasa,Legacy Heights Phase 9,Kolkata,Multiple Localities,Ongoing,2018-07-01,2021-01-01,175,141,34
RERA-TNR-H9804710,Srinivasa,Legacy Heights Phase 10,Chennai,Multiple Localities,Ongoing,2018-03-01,2021-05-01,185,127,58
RERA-WBR-H6207150,Srinivasa,Legacy Heights Phase 11,Kolkata,Multiple Localities,Ongoing,2018-07-01,2021-01-01,86,69,17
RERA-TNR-H6656118,Srinivasa,Legacy Heights Phase 12,Chennai,Multiple Localities,Ongoing,2018-03-01,2021-05-01,151,123,28
RERA-DEL-H8225159,Srinivasa,Legacy Heights Phase 13,Delhi,Multiple Localities,Ongoing,2019-12-01,2023-11-01,147,114,33
RERA-DEL-H4169024,Prashant,Legacy Heights Phase 1,Delhi,Multiple Localities,Completed,2012-09-01,2015-05-01,127,106,21
RERA-MHA-H0186787,Prashant,Legacy Heights Phase 2,Pune,Multiple Localities,Completed,2015-04-01,2017-07-01,272,163,109
RERA-TEL-H2865801,Prashant,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2013-10-01,2016-07-01,233,160,73
RERA-MHA-H9816054,Prashant,Legacy Heights Phase 4,Pune,Multiple Localities,Ongoing,2018-11-01,2022-09-01,270,167,103
RERA-DEL-H9672017,Prashant,Legacy Heights Phase 5,Delhi,Multiple Localities,Completed,2013-02-01,2015-03-01,304,246,58
RERA-MHA-H6109427,Prashant,Legacy Heights Phase 6,Mumbai,Multiple Localities,Completed,2015-08-01,2019-03-01,89,62,27
RERA-MHA-H7626765,Prashant,Legacy Heights Phase 7,Mumbai,Multiple Localities,Completed,2017-06-01,2019-11-01,269,172,97
RERA-TNR-H7030205,Prashant,Legacy Heights Phase 8,Chennai,Multiple Localities,Completed,2017-02-01,2020-03-01,206,131,75
RERA-MHA-H2219134,Opera,Legacy Heights Phase 1,Pune,Multiple Localities,Ongoing,2018-03-01,2021-05-01,127,81,46
RERA-TNR-H0294146,Opera,Legacy Heights Phase 2,Chennai,Multiple Localities,Completed,2014-03-01,2016-05-01,271,233,38
RERA-TEL-H8967715,Opera,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2015-08-01,2019-03-01,247,180,67
RERA-TNR-H3111015,Opera,Legacy Heights Phase 4,Chennai,Multiple Localities,Ongoing,2019-08-01,2022-03-01,72,46,26
RERA-MHA-H5693679,Opera,Legacy Heights Phase 5,Mumbai,Multiple Localities,Ongoing,2019-12-01,2023-11-01,63,46,17
RERA-TNR-H9951035,Opera,Legacy Heights Phase 6,Chennai,Multiple Localities,Completed,2015-08-01,2019-03-01,281,202,79
RERA-WBR-H9059017,Opera,Legacy Heights Phase 7,Kolkata,Multiple Localities,Completed,2013-02-01,2015-03-01,86,61,25
RERA-DEL-H0365790,Opera,Legacy Heights Phase 8,Delhi,Multiple Localities,Ongoing,2018-07-01,2021-01-01,221,132,89
RERA-MHA-H1931860,Opera,Legacy Heights Phase 9,Pune,Multiple Localities,Completed,2016-05-01,2018-09-01,307,270,37
RERA-MHA-H7969269,Metropolis,Legacy Heights Phase 1,Pune,Multiple Localities,Completed,2017-06-01,2019-11-01,139,87,52
RERA-TNR-H7797919,Metropolis,Legacy Heights Phase 2,Chennai,Multiple Localities,Ongoing,2019-12-01,2023-11-01,202,165,37
RERA-KAR-H3612511,Metropolis,Legacy Heights Phase 3,Bengaluru,Multiple Localities,Ongoing,2019-12-01,2023-11-01,48,39,9
RERA-TNR-H7590451,Metropolis,Legacy Heights Phase 4,Chennai,Multiple Localities,Completed,2015-08-01,2019-03-01,240,156,84
RERA-MHA-H5519418,Metropolis,Legacy Heights Phase 5,Pune,Multiple Localities,Completed,2014-07-01,2018-01-01,86,57,29
RERA-MHA-H9824567,Metropolis,Legacy Heights Phase 6,Mumbai,Multiple Localities,Ongoing,2019-04-01,2022-07-01,84,55,29
RERA-DEL-H3188863,Metropolis,Legacy Heights Phase 7,Delhi,Multiple Localities,Ongoing,2019-12-01,2023-11-01,323,271,52
RERA-MHA-H4086315,Metropolis,Legacy Heights Phase 8,Mumbai,Multiple Localities,Completed,2015-08-01,2019-03-01,174,121,53
RERA-DEL-H5498439,BM,Legacy Heights Phase 1,Delhi,Multiple Localities,Ongoing,2019-04-01,2022-07-01,324,255,69
RERA-TNR-H0801862,BM,Legacy Heights Phase 2,Chennai,Multiple Localities,Ongoing,2018-11-01,2022-09-01,310,251,59
RERA-KAR-H5341095,BM,Legacy Heights Phase 3,Bengaluru,Multiple Localities,Ongoing,2019-08-01,2022-03-01,105,90,15
RERA-MHA-H4219073,BM,Legacy Heights Phase 4,Pune,Multiple Localities,Completed,2013-06-01,2016-11-01,180,113,67
RERA-KAR-H8826026,BM,Legacy Heights Phase 5,Bengaluru,Multiple Localities,Completed,2014-11-01,2017-09-01,66,54,12
RERA-TEL-H2517352,BM,Legacy Heights Phase 6,Hyderabad,Multiple Localities,Completed,2012-05-01,2015-09-01,53,47,6
RERA-WBR-H3792118,BM,Legacy Heights Phase 7,Kolkata,Multiple Localities,Ongoing,2018-03-01,2021-05-01,99,73,26
RERA-TNR-H8771735,BM,Legacy Heights Phase 8,Chennai,Multiple Localities,Ongoing,2019-04-01,2022-07-01,116,100,16
RERA-MHA-H8833250,BM,Legacy Heights Phase 9,Pune,Multiple Localities,Completed,2014-11-01,2017-09-01,99,67,32
RERA-TNR-H4087066,BM,Legacy Heights Phase 10,Chennai,Multiple Localities,Completed,2014-03-01,2016-05-01,298,244,54
RERA-WBR-H2171071,BM,Legacy Heights Phase 11,Kolkata,Multiple Localities,Ongoing,2019-08-01,2022-03-01,85,61,24
RERA-TEL-H5315888,BM,Legacy Heights Phase 12,Hyderabad,Multiple Localities,Completed,2012-09-01,2015-05-01,141,119,22
RERA-WBR-H7982529,BM,Legacy Heights Phase 13,Kolkata,Multiple Localities,Completed,2013-10-01,2016-07-01,149,107,42
RERA-TEL-H9087276,Mukunda,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2016-01-01,2019-01-01,175,110,65
RERA-DEL-H4752101,Mukunda,Legacy Heights Phase 2,Delhi,Multiple Localities,Ongoing,2017-10-01,2021-07-01,323,222,101
RERA-KAR-H1400262,Mukunda,Legacy Heights Phase 3,Bengaluru,Multiple Localities,Ongoing,2018-07-01,2021-01-01,296,233,63
RERA-MHA-H8847620,Mukunda,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2016-01-01,2019-01-01,202,161,41
RERA-DEL-H2115746,Mukunda,Legacy Heights Phase 5,Delhi,Multiple Localities,Completed,2014-11-01,2017-09-01,64,46,18
RERA-TNR-H1715309,Mukunda,Legacy Heights Phase 6,Chennai,Multiple Localities,Ongoing,2017-10-01,2021-07-01,63,41,22
RERA-MHA-H3579176,Mukunda,Legacy Heights Phase 7,Pune,Multiple Localities,Completed,2012-09-01,2015-05-01,335,281,54
RERA-KAR-H9060254,Mukunda,Legacy Heights Phase 8,Bengaluru,Multiple Localities,Ongoing,2018-07-01,2021-01-01,316,246,70
RERA-WBR-H3405794,Mukunda,Legacy Heights Phase 9,Kolkata,Multiple Localities,Completed,2014-11-01,2017-09-01,133,90,43
RERA-WBR-H1440034,Mukunda,Legacy Heights Phase 10,Kolkata,Multiple Localities,Completed,2014-03-01,2016-05-01,187,129,58
RERA-KAR-H6201682,Mukunda,Legacy Heights Phase 11,Bengaluru,Multiple Localities,Completed,2014-07-01,2018-01-01,327,258,69
RERA-TEL-H4492448,Mukunda,Legacy Heights Phase 12,Hyderabad,Multiple Localities,Completed,2012-05-01,2015-09-01,81,72,9
RERA-TNR-H2086305,Mukunda,Legacy Heights Phase 13,Chennai,Multiple Localities,Completed,2013-06-01,2016-11-01,330,198,132
RERA-KAR-H8044744,DS,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2012-09-01,2015-05-01,282,186,96
RERA-DEL-H5892580,DS,Legacy Heights Phase 2,Delhi,Multiple Localities,Completed,2016-05-01,2018-09-01,47,33,14
RERA-TEL-H3783517,DS,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2017-02-01,2020-03-01,290,258,32
RERA-TEL-H1776644,Sowparnika,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2016-01-01,2019-01-01,280,207,73
RERA-TNR-H6433816,Sowparnika,Legacy Heights Phase 2,Chennai,Multiple Localities,Completed,2012-09-01,2015-05-01,57,36,21
RERA-WBR-H9631875,Sowparnika,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2015-04-01,2017-07-01,72,48,24
RERA-TNR-H2330768,Sowparnika,Legacy Heights Phase 4,Chennai,Multiple Localities,Completed,2012-09-01,2015-05-01,307,270,37
RERA-WBR-H0771301,Sowparnika,Legacy Heights Phase 5,Kolkata,Multiple Localities,Completed,2017-02-01,2020-03-01,265,206,59
RERA-MHA-H5685633,Sowparnika,Legacy Heights Phase 6,Pune,Multiple Localities,Completed,2013-10-01,2016-07-01,263,197,66
RERA-MHA-H9573539,Ruchira,Legacy Heights Phase 1,Mumbai,Multiple Localities,Completed,2015-04-01,2017-07-01,295,188,107
RERA-TEL-H2319034,Ruchira,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Completed,2014-11-01,2017-09-01,100,61,39
RERA-TNR-H7444987,Ruchira,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2015-12-01,2018-11-01,271,200,71
RERA-MHA-H7298550,Ruchira,Legacy Heights Phase 4,Pune,Multiple Localities,Ongoing,2018-07-01,2021-01-01,326,237,89
RERA-TEL-H3939927,Ruchira,Legacy Heights Phase 5,Hyderabad,Multiple Localities,Ongoing,2019-04-01,2022-07-01,129,79,50
RERA-WBR-H8578391,Ruchira,Legacy Heights Phase 6,Kolkata,Multiple Localities,Ongoing,2019-12-01,2023-11-01,116,91,25
RERA-TEL-H6203200,i1,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2012-09-01,2015-05-01,275,239,36
RERA-MHA-H1247611,i1,Legacy Heights Phase 2,Mumbai,Multiple Localities,Completed,2015-08-01,2019-03-01,69,44,25
RERA-TNR-H4076323,i1,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2015-04-01,2017-07-01,145,101,44
RERA-MHA-H5789187,i1,Legacy Heights Phase 4,Pune,Multiple Localities,Completed,2015-04-01,2017-07-01,324,213,111
RERA-TEL-H3049639,i1,Legacy Heights Phase 5,Hyderabad,Multiple Localities,Ongoing,2019-08-01,2022-03-01,183,124,59
RERA-TNR-H7957584,i1,Legacy Heights Phase 6,Chennai,Multiple Localities,Completed,2012-09-01,2015-05-01,77,63,14
RERA-KAR-H9242818,i1,Legacy Heights Phase 7,Bengaluru,Multiple Localities,Completed,2014-07-01,2018-01-01,138,85,53
RERA-MHA-H6597555,Sipani,Legacy Heights Phase 1,Pune,Multiple Localities,Completed,2015-04-01,2017-07-01,137,117,20
RERA-MHA-H2195218,Sipani,Legacy Heights Phase 2,Mumbai,Multiple Localities,Completed,2014-11-01,2017-09-01,227,174,53
RERA-TNR-H5327106,Sipani,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,300,231,69
